Company,CUSIP,Shares,Value,Discretion,PutCall
Ferguson Plc New,G3421J106,1315237,287287218,DFND,
Ferguson Plc New,G3421J106,1178450,257408834,OTR,
General Electric Co.,369604301,4030213,707423288,DFND,
GE HealthCare Technologies Inc.,36266G107,1342833,122076948,DFND,
Invesco Ltd.,G491BT108,33940096,563066193,DFND,
Janus Henderson Group plc,G4474Y214,31867800,1048131942,DFND,
Wendys Co.,95058W100,15943466,300374899,DFND,
Wendys Co.,95058W100,15523684,292466207,OTR,
The Walt Disney Company,254687106,6768797,828230001,DFND,
The Walt Disney Company,254687106,25569059,3128630059,OTR,
Sysco Corporation,871829107,1223500,99323730,DFND,
The Allstate Corporation,200021014,2237269,387069910,DFND,
