Company,CUSIP,Shares,Value,Discretion
BERKSHIRE HATHAWAY INC DEL,084670108,145,109446000,SOLE
CROCS INC,227046109,594570,50847626,SOLE
ISHARES TR,46436E718,566000,56815080,SOLE
PAYPAL HLDGS INC,70450Y103,628907,36715591,SOLE
PDD HOLDINGS INC,722304102,415004,47057304,SOLE
