Company,CUSIP,Shares,Value,Discretion,PutCall
BERKSHIRE HATHAWAY INC DEL,084670108,145,108583250,SOLE,
CROCS INC,227046109,577170,69629789,SOLE,
ISHARES TR,46436E718,188000,18925960,SOLE,
PAYPAL HLDGS INC,70450y103,628907,27156204,SOLE,
PDD HOLDINGS INC,722304102,415004,31656505,SOLE,
