Company,CUSIP,Shares,Value,Discretion,PutCall
ALPHABET INC,02079K107,3044000,463479,SOLE,
ALPHABET INC,02079K305,2543300,383860,SOLE,
APPLE INC,037833100,759600,130256,SOLE,
BK OF AMERICA CORP,060505104,18081133,685637,SOLE,
BERKSHIRE HATHAWAY INC DEL,084670702,897749,377521,SOLE,
EAST WEST BANCORP INC,27579R104,2776351,219637,SOLE,
