Company,CUSIP,Shares,Value,Discretion
ALPHABET INC-CL A,02079K305,1045429,184235953,SOLE
AMAZON.COM INC,023135106,6275906,1376871017,SOLE
FAIR ISAAC INC,303250104,670,1224733,SOLE
HILTON WORLDWIDE,43300A203,544596,145047699,SOLE
MASTERCARD INC-CLASS A,57636Q104,586254,329439573,SOLE
MICROSOFT CORP,594918104,2578649,1282645799,SOLE
MOODYS CORP,615369105,952254,477641084,SOLE
TRANSDIGM GROUP INC,893641100,979950,1490151168,SOLE
VISA INC-CLASS A SHRS,92826C839,535412,190098031,SOLE
