Company,CUSIP,Shares,Value,Discretion,PutCall
AIR GLOBAL PLC,G0180Y100,9666791,64380828,SOLE,
EQUITABLE HLDGS INC,29452E101,4200000,184296000,SOLE,
GROUP 1 AUTOMOTIVE INC,398905109,967000,281561390,SOLE,
MONDAY COM LTD,M7S64H106,400000,28956000,SOLE,
RIMINI STR INC DEL,76674Q107,5913199,25190228,SOLE,
SMITH DOUGLAS HOMES CORP,83207R107,1433350,22274259,SOLE,
