Company,CUSIP,Shares,Value,Discretion
ALPHABET INC,02079K107,118880,19875547,SOLE
CHARTER COMMUNICATIONS INC N,16119P108,38474,12468654,SOLE
GILDAN ACTIVEWEAR INC,375916103,615399,28991447,SOLE
GUIDEWIRE SOFTWARE INC,40171V100,124435,22764139,SOLE
INTERACTIVE BROKERS GROUP IN,45841N107,302647,42176886,SOLE
LGI HOMES INC,50187T106,117088,13877269,SOLE
NATURAL RESOURCE PARTNERS L,63900P608,154866,15145895,SOLE
STAR GROUP L P,85512C105,1105928,12983595,SOLE
TRANSDIGM GROUP INC,893641100,21424,30574833,SOLE
