Company,CUSIP,Shares,Value,Discretion,PutCall
ALPHABET INC,02079K107,1069588,196184,SOLE,
CAPRI HOLDINGS LIMITED,G1890L107,1000000,33080,SOLE,
CLARIVATE PLC,G21810109,38929635,221510,SOLE,
CRH PLC,G25508105,4226602,316911,SOLE,
EAGLE MATLS INC,26969P108,342102,74394,SOLE,
FIDELITY NATL INFORMATION SV,31620M106,3509254,264457,SOLE,
FORTREA HLDGS INC,34965K107,3140360,73296,SOLE,
GDS HLDGS LTD,36165L108,4249952,39482,SOLE,
HERBALIFE LTD,G4412G101,5124526,53244,SOLE,
HUMANA INC,444859102,420000,156933,SOLE,
JACOBS SOLUTIONS INC,46982L108,494218,69047,SOLE,
JAZZ PHARMACEUTICALS PLC,G50871105,1274248,136000,SOLE,
LIBERTY GLOBAL LTD,G61188101,7194276,125396,SOLE,
LIBERTY GLOBAL LTD,G61188127,42311011,755252,SOLE,
LIBERTY MEDIA CORP DEL,531229813,600194,13294,SOLE,
LIBERTY MEDIA CORP DEL,531229789,1058616,23459,SOLE,
OUTBRAIN INC,69002RAB9,118000000,103267,SOLE,
SOLVENTUM CORP,83444M101,1820000,96242,SOLE,
THERAVANCE BIOPHARMA INC,G8807B106,4200021,35616,SOLE,
VERISIGN INC,92343E102,105764,18805,SOLE,
VIASAT INC,92552V100,13759364,174744,SOLE,
WESCO INTL INC,95082P105,803000,127292,SOLE,
WILLIS TOWERS WATSON PLC LTD,G96629103,1652648,433225,SOLE,
WILLSCOT MOBIL MINI HLDNG CO,971378104,2470000,92971,SOLE,
