Company,CUSIP,Shares,Value,Discretion,PutCall
ALPHABET INC,02079K305,1916630,599905190,SOLE,
ASBURY AUTOMOTIVE GROUP INC,043436104,2155492,501216555,SOLE,
COUPANG INC,22266T109,13017964,307093771,SOLE,
ENERGY TRANSFER L P,29273V100,6115417,100843226,SOLE,
LITHIA MTRS INC,536797103,2490534,827679164,SOLE,
LOAR HOLDINGS INC,53947R105,32050240,2179416320,SOLE,
META PLATFORMS INC,30303M102,325155,214631564,SOLE,
NUVATION BIO INC,67080N101,3811513,34151156,SOLE,
SOMNIGROUP INTERNATIONAL INC,88023U101,5804136,518193262,SOLE,
U HAUL HOLDING COMPANY,023586100,36401,1834974,SOLE,
U HAUL HOLDING COMPANY,023586506,3251469,151973661,SOLE,
WILLIS TOWERS WATSON PLC LTD,G96629103,720779,236847979,SOLE,
