Company,CUSIP,Shares,Value,Discretion
ALPHABET INC,02079K305,3986488,726138789,SOLE
ALPHABET INC,02079K107,7547582,1384377490,SOLE
BROOKFIELD CORP,11271J107,6854510,284736345,SOLE
CANADIAN PACIFIC KANSAS CITY,13646K108,14965641,1178244916,SOLE
CHIPOTLE MEXICAN GRILL INC,169656105,28815165,1805270087,SOLE
HILTON WORLDWIDE HLDGS INC,43300A203,8952290,1953389678,SOLE
HOWARD HUGHES HOLDINGS INC,44267T102,18852064,1221990788,SOLE
NIKE INC,654106103,3040132,229134749,SOLE
RESTAURANT BRANDS INTL INC,76131D103,23142542,1628540681,SOLE
