Company,CUSIP,Shares,Value,Discretion
ALPHABET INC-CL A,02079K305,4002110,728984337,SOLE
AMAZON.COM INC,023135106,4129460,798018145,SOLE
CHARTER COMMUNICATIONS INC-A,16119P108,6025,1801234,SOLE
FAIR ISAAC INC,303250104,34652,51585046,SOLE
MASTERCARD INC-CLASS A,57636Q104,267033,117804278,SOLE
MICROSOFT CORP,594918104,1934816,864766011,SOLE
MOODYS CORP,615369105,1087080,457584584,SOLE
TRANSDIGM GROUP INC,893641100,1073264,1371212819,SOLE
VISA INC-CLASS A SHRS,92826C839,1778383,466772186,SOLE
