Company,CUSIP,Shares,Value,Discretion,PutCall
ALPHABET INC,02079K305,2543300,908899121,SOLE,
ALPHABET INC,02079K107,2451300,866117829,SOLE,
APPLE INC,037833100,110600,32003216,SOLE,
BERKSHIRE HATHAWAY INC DEL,084670702,1108318,554591244,SOLE,
CROCS INC,227046109,887093,107018900,SOLE,
EAST WEST BANCORP INC,27579R104,2776351,358399151,SOLE,
PDD HOLDINGS INC,722304102,10761119,820858157,SOLE,
TENCENT MUSIC ENTERTAINM,88034P109,6590836,55033481,SOLE,
