Company,CUSIP,Shares,Value,Discretion
ALPHABET INC,02079K107,118161,37078922,SOLE
GILDAN ACTIVEWEAR INC,375916103,681689,42578295,SOLE
GUIDEWIRE SOFTWARE INC,40171V100,83183,16720615,SOLE
INTERACTIVE BROKERS GROUP IN,45841N107,1030740,66286889,SOLE
LENNAR CORP,526057104,118000,12130400,SOLE
NATURAL RESOURCE PARTNERS L,63900P608,127351,13295444,SOLE
STAR GROUP L P,85512C105,1099239,13014990,SOLE
TRANSDIGM GROUP INC,893641100,24170,32142475,SOLE
