Company,CUSIP,Shares,Value,Discretion
ASML HOLDING N V,N07059210,125627,121618242,SOLE
EQUIFAX INC,294429105,144000,36940320,SOLE
FAIR ISAAC CORP,303250104,768422,1149966576,SOLE
INTUIT,461202103,261097,178305752,SOLE
MASTERCARD INCORPORATED,57636Q104,1484772,844553161,SOLE
MOODYS CORP,615369105,1314144,626163333,SOLE
MSCI INC,55354G100,59700,33874377,SOLE
S&P GLOBAL INC,78409V104,1755098,854223748,SOLE
VISA INC,92826C839,912017,311344363,SOLE
