Company,CUSIP,Shares,Value,Discretion
WESCO INTL INC,95082P105,32500,5047250,SOLE
TEREX CORP NEW,880779103,155000,5855900,SOLE
WEATHERFORD INTL PLC,G48833118,572809,30673922,SOLE
CHART INDS INC,16115Q308,205399,29651400,SOLE
APTIV PLC,G3265R107,673971,40101275,SOLE
OSHKOSH CORP,688239201,235900,22193472,SOLE
DARLING INGREDIENTS INC,237266101,508550,15887102,SOLE
ASHLAND INC,044186104,125000,7411250,SOLE
EASTMAN CHEM CO,277432100,251583,22166978,SOLE
