Company,CUSIP,Shares,Value,Discretion
BLACKLINE INC,09239B109,453794,24096461,OTR
BRC INC,05601U105,13935560,21739474,OTR
COGNEX CORP,192422103,855000,38731500,OTR
EVOLENT HEALTH INC,30050B101,5663912,47916696,OTR
FRESHPET INC,358039105,619130,34120254,OTR
GXO LOGISTICS INCORPORATED,36262G101,978477,51751649,OTR
PORTILLOS INC,73642K106,5069301,32696991,OTR
V F CORP,918204108,5862368,84593970,OTR
YETI HLDGS INC,98585X104,2169551,71985702,OTR
