Company,CUSIP,Shares,Value,Discretion,PutCall
EQUITABLE HLDGS INC,29452E101,6000000,245160000,SOLE,
GROUP 1 AUTOMOTIVE INC,398905109,568424,168981087,SOLE,
LITHIA MTRS INC,536797103,700000,176715000,SOLE,
RIMINI STR INC DEL,76674Q107,5913199,18153521,SOLE,
STELLANTIS N.V,N82405106,7120000,141332000,SOLE,
YANDEX N V,N97284108,5500000,65301747,SOLE,
