Company,CUSIP,Shares,Value,Discretion
BLACKLINE INC,09239B109,1083619,59913295,OTR
BRC INC,05601U105,13935560,15468472,OTR
COGNEX CORP,192422103,933000,33569340,OTR
EVOLENT HEALTH INC,30050B101,5563912,22255648,OTR
FRESHPET INC,358039105,401130,24440851,OTR
GXO LOGISTICS INCORPORATED,36262G101,829769,43679040,OTR
PORTILLOS INC,73642K106,1534990,6968855,OTR
V F CORP,918204108,5306548,95942388,OTR
YETI HLDGS INC,98585X104,2032695,89784138,OTR
