Company,CUSIP,Shares,Value,Discretion,PutCall
ALPHABET INC-CL A,02079K305,41994,15007396,SOLE,
AMAZON.COM INC,023135106,5729972,1365681526,SOLE,
HILTON WORLDWIDE,43300A203,15202,5023653,SOLE,
MASTERCARD INC-CLASS A,57636Q104,764507,392650795,SOLE,
MICROSOFT CORP,594918104,2334482,870808476,SOLE,
MOODYS CORP,615369105,302624,137064462,SOLE,
TRANSDIGM GROUP INC,893641100,875755,1166540690,SOLE,
VISA INC-CLASS A SHRS,92826C839,836470,286984492,SOLE,
