Company,CUSIP,Shares,Value,Discretion,PutCall
ACADIA HEALTHCARE COMPANY IN,00404A109,709611,16101074,SOLE,
ACADIA HEALTHCARE COMPANY IN,00404A109,155400,3526026,OTR,
BRIGHTHOUSE FINL INC,10922N103,377006,20271613,OTR,
BRIGHTHOUSE FINL INC,10922N103,2250979,121035141,SOLE,
BRIGHTHOUSE FINL INC,10922N103,132112,7103662,OTR,
CAPRI HOLDINGS LIMITED,G1890L107,2789867,49380646,SOLE,
CAPRI HOLDINGS LIMITED,G1890L107,689240,12199548,OTR,
CENTENE CORP DEL,15135B101,667690,36242213,SOLE,
CENTENE CORP DEL,15135B101,171480,9307934,OTR,
CNH INDL N V,N20944109,1551970,20113531,OTR,
CNH INDL N V,N20944109,6320640,81915494,SOLE,
CORE NATURAL RESOURCES INC,218937100,1730328,120673075,SOLE,
CORE NATURAL RESOURCES INC,218937100,425312,29661259,OTR,
COYA THERAPEUTICS INC,22407B108,1262669,7260347,SOLE,
COYA THERAPEUTICS INC,22407B108,383771,2206683,OTR,
DHT HOLDINGS INC,Y2065G121,6061134,65520859,SOLE,
DHT HOLDINGS INC,Y2065G121,1559800,16861438,OTR,
FLUOR CORP NEW,343412102,760660,38999038,OTR,
FLUOR CORP NEW,343412102,3058920,156830828,SOLE,
GAIN THERAPEUTICS INC,36269B105,492130,885834,SOLE,
GAIN THERAPEUTICS INC,36269B105,74000,133200,OTR,
GALAPAGOS NV,36315X101,106683,2986057,OTR,
GALAPAGOS NV,36315X101,376063,10526003,SOLE,
GOPRO INC,38268T103,364160,275778,OTR,
GOPRO INC,38268T103,2458940,1862155,SOLE,
GRAPHIC PACKAGING HLDG CO,388689101,3774240,79523237,SOLE,
GRAPHIC PACKAGING HLDG CO,388689101,931710,19631130,OTR,
GREEN BRICK PARTNERS INC,392709101,824876,51868203,OTR,
GREEN BRICK PARTNERS INC,392709101,8642507,543440840,SOLE,
HP INC,40434L105,658210,16099817,OTR,
HP INC,40434L105,2360560,57739298,SOLE,
KATAPULT HOLDINGS INC,485859110,35600,283,OTR,
KATAPULT HOLDINGS INC,485859110,226627,1802,SOLE,
KYNDRYL HLDGS INC,50155Q100,655964,27524249,OTR,
KYNDRYL HLDGS INC,50155Q100,2655333,111417773,SOLE,
LIBERTY GLOBAL LTD,G61188101,4120672,41247927,SOLE,
LIBERTY GLOBAL LTD,G61188101,1099830,11009298,OTR,
NUVATION BIO INC,67080N101,34995,68240,OTR,
NUVATION BIO INC,67080N119,100000,26990,OTR,
PELOTON INTERACTIVE INC,70614W100,143760,997694,SOLE,
PELOTON INTERACTIVE INC,70614W100,35710,247827,OTR,
PENN ENTERTAINMENT INC,707569109,1497225,26755411,OTR,
PENN ENTERTAINMENT INC,707569109,214940,3840978,OTR,
PENN ENTERTAINMENT INC,707569109,5782275,103329254,SOLE,
ROIVANT SCIENCES LTD,G76279101,837810,9442119,OTR,
ROIVANT SCIENCES LTD,G76279101,3371387,37995531,SOLE,
ROIVANT SCIENCES LTD,G76279101,341860,3852762,OTR,
SEADRILL LTD,G7997W102,1252168,32869410,SOLE,
SEADRILL LTD,G7997W102,336660,8837325,OTR,
SOTERA HEALTH CO,83601L102,187170,2081330,SOLE,
SOTERA HEALTH CO,83601L102,46520,517302,OTR,
SPDR GOLD TR,78463V107,163331,49788189,SOLE,
SPDR GOLD TR,78463V107,6080,1853366,OTR,
TD SYNNEX CORPORATION,87162W100,26490,3594693,SOLE,
TD SYNNEX CORPORATION,87162W100,6780,920046,OTR,
TECK RESOURCES LTD,878742204,1578930,63757193,SOLE,
TECK RESOURCES LTD,878742204,421070,17002807,OTR,
TEVA PHARMACEUTICAL INDS LTD,881624209,3006057,50381515,SOLE,
TEVA PHARMACEUTICAL INDS LTD,881624209,772720,12950787,OTR,
THE CIGNA GROUP,125523100,18650,6165317,OTR,
THE CIGNA GROUP,125523100,75100,24826558,SOLE,
VANECK ETF TRUST,92189H607,3170,730019,OTR,
VANECK ETF TRUST,92189H607,12770,2940803,SOLE,
VANECK ETF TRUST,92189F106,59880,3117353,SOLE,
VANECK ETF TRUST,92189F106,16580,863155,OTR,
VICTORIAS SECRET AND CO,926400102,168270,3116360,OTR,
VICTORIAS SECRET AND CO,926400102,719480,13324770,SOLE,
WEATHERFORD INTL PLC,G48833118,764710,38472560,SOLE,
WEATHERFORD INTL PLC,G48833118,196100,9865791,OTR,
