Company,CUSIP,Shares,Value,Discretion
BERKSHIRE HATHAWAY INC DEL,084670108,349,241221820,SOLE
ISHARES TR,46436E718,581100,58528392,SOLE
SMITH & WESSON BRANDS INC,831754106,840038,10903693,SOLE
WINNEBAGO INDS INC,974637100,411480,23911103,SOLE
