Company,CUSIP,Shares,Value,Discretion
EQUITABLE HLDGS INC,29452E101,5000000,280500000,SOLE
GROUP 1 AUTOMOTIVE INC,398905109,568424,248236445,SOLE
LITHIA MTRS INC,536797103,500000,168910000,SOLE
NEBIUS GROUP N.V.,N97284108,700000,38731000,SOLE
RIMINI STR INC DEL,76674Q107,5913199,22292760,SOLE
SMITH DOUGLAS HOMES CORP,83207R107,500000,9710000,SOLE
