Company,CUSIP,Shares,Value,Discretion
CAPITAL ONE FINL CORP,14040H105,811500,121505895,SOLE
CARDLYTICS INC,14161W105,6419733,20543146,SOLE
CARVANA CO,146869102,6453594,1123635251,SOLE
HILTON GRAND VACATIONS INC,43283X105,6363011,231104559,SOLE
WORLD ACCEP CORPORATION,981419104,93299,11007416,SOLE
