Company,CUSIP,Shares,Value,Discretion
ALPHA METALLURGICAL RESOUR I,020764106,414616,51930654,SOLE
NOBLE CORP PLC,G65431127,1728744,40971233,SOLE
VALARIS LTD,G9460G101,1427564,56046163,SOLE
WARRIOR MET COAL INC,93627C101,1799580,85875958,SOLE
