Company,CUSIP,Shares,Value,Discretion,PutCall
ANHEUSER BUSCH INBEV SA/NV,03524A108,1703000,101515830,SOLE,
BERKSHIRE HATHAWAY INC DEL,084670702,21765224,10942248714,SOLE,
CANADIAN NATL RY CO,136375102,51826786,4887265920,SOLE,
CATERPILLAR INC,149123101,6353614,3031626920,SOLE,
COCA-COLA FEMSA SAB DE CV,191241108,6214719,516443149,SOLE,
COUPANG INC,22266T109,9248045,297787049,SOLE,
DANAHER CORPORATION,235851102,373000,73950980,SOLE,
DEERE & CO,244199105,3557378,1626646664,SOLE,
ECOLAB INC,278865100,5218044,1429013530,SOLE,
FEDEX CORP,31428X106,2384362,562256403,SOLE,
HORMEL FOODS CORP,440452100,2085290,51590075,SOLE,
KRAFT HEINZ CO,500754106,2472600,64386504,SOLE,
MADISON SQUARE GRDN SPRT COR,55825T103,592406,134476162,SOLE,
MCDONALDS CORP,580135101,334900,101772761,SOLE,
MICROSOFT CORP,594918104,9191207,4760585666,SOLE,
ON HLDG AG,H5919C104,500000,21175000,SOLE,
PACCAR INC,693718108,1000000,98320000,SOLE,
SCHRODINGER INC,80810D103,6981664,140052180,SOLE,
VERALTO CORP,92338C103,124333,13255141,SOLE,
WALMART INC,931142103,8390477,864722560,SOLE,
WASTE CONNECTIONS INC,94106B101,2039175,358486965,SOLE,
WASTE MGMT INC DEL,94106L109,28934344,6389571186,SOLE,
WEST PHARMACEUTICAL SVSC INC,955306105,444500,116605685,SOLE,
