Company,CUSIP,Shares,Value,Discretion,PutCall
ACADIA HEALTHCARE COMPANY IN,00404A109,750330,17550219,OTR,
ACADIA HEALTHCARE COMPANY IN,00404A109,3768051,88134713,SOLE,
ANTERO RESOURCES CORP,03674X106,129080,5478155,OTR,
ANTERO RESOURCES CORP,03674X106,679440,28835434,SOLE,
BKV CORP,05603J108,425040,12122141,OTR,
BKV CORP,05603J108,2270503,64754746,SOLE,
BRIGHTHOUSE FINL INC,10922N103,132112,7910867,OTR,
BRIGHTHOUSE FINL INC,10922N103,416272,24926367,OTR,
BRIGHTHOUSE FINL INC,10922N103,2293716,137347714,SOLE,
CAPRI HOLDINGS LIMITED,G1890L107,846090,14908106,OTR,
CAPRI HOLDINGS LIMITED,G1890L107,4084228,71964097,SOLE,
CENTENE CORP DEL,15135B101,455680,14918963,OTR,
CENTENE CORP DEL,15135B101,2276130,74520496,SOLE,
CNH INDL N V,N20944109,3489690,38386590,SOLE,
CNH INDL N V,N20944109,699250,7691750,OTR,
CORE NATURAL RESOURCES INC,218937100,300742,31496710,OTR,
CORE NATURAL RESOURCES INC,218937100,1557398,163106293,SOLE,
COYA THERAPEUTICS INC,22407B108,1946079,7667551,SOLE,
COYA THERAPEUTICS INC,22407B108,389461,1534476,OTR,
CROCS INC,227046109,559200,46424784,SOLE,
CROCS INC,227046109,109940,9127219,OTR,
DAUCH CORP,024061103,812990,4821031,OTR,
DAUCH CORP,024061103,5498360,32605275,SOLE,
DECKERS OUTDOOR CORP,243537107,403658,40402129,SOLE,
DECKERS OUTDOOR CORP,243537107,77740,7780997,OTR,
DHT HOLDINGS INC,Y2065G121,867455,15848403,OTR,
DHT HOLDINGS INC,Y2065G121,4405315,80485105,SOLE,
FLUOR CORP,343412102,782290,36493829,OTR,
FLUOR CORP,343412102,3823330,178358345,SOLE,
FLUOR CORP,343412102,141730,6611705,OTR,
GAIN THERAPEUTICS INC,36269B105,74000,143560,OTR,
GAIN THERAPEUTICS INC,36269B105,492130,954732,SOLE,
GALAPAGOS NV,36315X101,106683,3200490,OTR,
GALAPAGOS NV,36315X101,376063,11281890,SOLE,
GOPRO INC,38268T103,334870,257850,OTR,
GOPRO INC,38268T103,1358990,1046422,SOLE,
GRAPHIC PACKAGING HLDG CO,388689101,560070,5567096,OTR,
GRAPHIC PACKAGING HLDG CO,388689101,7019510,69773929,SOLE,
GRAPHIC PACKAGING HLDG CO,388689101,1520400,15112776,OTR,
GREEN BRICK PARTNERS INC,392709101,824876,53163258,OTR,
GREEN BRICK PARTNERS INC,392709101,8642507,557009576,SOLE,
IMMUNOVANT INC,45258J102,78610,1952672,SOLE,
IMMUNOVANT INC,45258J102,14910,370364,OTR,
KATAPULT HOLDINGS INC,485859110,226627,521,SOLE,
KATAPULT HOLDINGS INC,485859110,35600,82,OTR,
LIBERTY GLOBAL LTD,G61188101,799190,9662207,OTR,
LIBERTY GLOBAL LTD,G61188101,4164132,50344356,SOLE,
NUVATION BIO INC,67080N101,34995,150129,OTR,
PARAMOUNT SKYDANCE CORP,69932A204,3272790,29520566,SOLE,
PARAMOUNT SKYDANCE CORP,69932A204,653290,5892676,OTR,
PELOTON INTERACTIVE INC,70614W100,8457550,36282890,SOLE,
PELOTON INTERACTIVE INC,70614W100,1656390,7105913,OTR,
PENN ENTERTAINMENT INC,707569109,4837819,72712420,SOLE,
PENN ENTERTAINMENT INC,707569109,180677,2715575,OTR,
PENN ENTERTAINMENT INC,707569109,1025944,15419938,OTR,
PG&E CORP,69331C108,5594092,98288196,SOLE,
PG&E CORP,69331C108,1038760,18251013,OTR,
RESIDEO TECHNOLOGIES INC,76118Y104,1325044,44667233,SOLE,
RESIDEO TECHNOLOGIES INC,76118Y104,249906,8424331,OTR,
ROIVANT SCIENCES LTD,G76279101,170930,4734761,OTR,
ROIVANT SCIENCES LTD,G76279101,1644729,45558993,SOLE,
ROIVANT SCIENCES LTD,G76279101,337010,9335177,OTR,
SCHEIN HENRY INC,806407102,505430,37250191,SOLE,
SCHEIN HENRY INC,806407102,93870,6918219,OTR,
SLIDE INS HLDGS INC,831349105,277520,4995360,OTR,
SLIDE INS HLDGS INC,831349105,1409110,25363980,SOLE,
SLM CORP,78442P106,332950,7128460,OTR,
SLM CORP,78442P106,1768890,37871935,SOLE,
SOTERA HEALTH CO,83601L102,1738580,24931237,SOLE,
SOTERA HEALTH CO,83601L102,327100,4690614,OTR,
SPDR GOLD TR,78463V107,99611,42861617,SOLE,
SPECTRUM BRANDS HOLDINGS INC,84790A105,104268,7684552,OTR,
SPECTRUM BRANDS HOLDINGS INC,84790A105,546091,40246907,SOLE,
STUBHUB HLDGS INC,86384P109,670570,4184357,OTR,
STUBHUB HLDGS INC,86384P109,3562630,22230811,SOLE,
TD SYNNEX CORPORATION,87162W100,76920,12977173,OTR,
TD SYNNEX CORPORATION,87162W100,402610,67924333,SOLE,
TEVA PHARMACEUTICAL INDS LTD,881624209,478597,14415342,OTR,
TEVA PHARMACEUTICAL INDS LTD,881624209,2432132,73255816,SOLE,
THE CIGNA GROUP,125523100,75100,20032925,SOLE,
THE CIGNA GROUP,125523100,13300,3547775,OTR,
TRIPADVISOR INC,896945201,12620,134529,OTR,
TRIPADVISOR INC,896945201,1552076,16545130,SOLE,
VERSANT MEDIA GROUP INC,925283103,2518745,93243940,SOLE,
VERSANT MEDIA GROUP INC,925283103,509870,18875387,OTR,
VIATRIS INC,92556V106,1519850,20533174,SOLE,
VIATRIS INC,92556V106,297720,4022197,OTR,
VICTORIAS SECRET AND CO,926400102,353700,16397532,OTR,
VICTORIAS SECRET AND CO,926400102,1903189,88231842,SOLE,
WEATHERFORD INTL PLC,G48833118,145721,13782292,SOLE,
