Company,CUSIP,Shares,Value,Discretion,PutCall
ADOBE INC,00724F101,546914,211590088,DFND,
ADOBE INC,00724F101,309715,119822539,DFND,
AGILENT TECHNOLOGIES INC,00846U101,1130335,133390833,DFND,
AGILENT TECHNOLOGIES INC,00846U101,1995948,235541823,DFND,
ALCON AG,H01301128,1821473,160799636,DFND,
ALCON AG,H01301128,1032001,91105048,DFND,
ALPHABET INC,02079K305,2700339,475880742,DFND,
ALPHABET INC,02079K305,1529251,269499904,DFND,
AMERICAN TOWER CORP NEW,03027X100,663755,146703130,DFND,
AMERICAN TOWER CORP NEW,03027X100,1172096,259056658,DFND,
ANALOG DEVICES INC,032654105,786841,187283895,DFND,
ANALOG DEVICES INC,032654105,1389406,330706416,DFND,
AON PLC,G0403H108,796362,284110107,DFND,
AON PLC,G0403H108,450992,160895906,DFND,
APPLIED MATLS INC,038222105,1904922,348734071,DFND,
APPLIED MATLS INC,038222105,1078818,197499211,DFND,
BLACKROCK INC,09290D101,329452,345677511,DFND,
BLACKROCK INC,09290D101,186575,195763819,DFND,
BROADCOM INC,11135F101,3499560,964653714,DFND,
BROADCOM INC,11135F101,1981220,546123293,DFND,
CANADIAN PACIFIC KANSAS CITY,13646K108,1525729,120944538,DFND,
CANADIAN PACIFIC KANSAS CITY,13646K108,2694182,213567807,DFND,
CBRE GROUP INC,12504L109,1618276,226752833,DFND,
CBRE GROUP INC,12504L109,2857547,400399486,DFND,
CME GROUP INC,12572Q105,1007681,277737037,DFND,
CME GROUP INC,12572Q105,570669,157287790,DFND,
ECOLAB INC,278865100,699150,188378976,DFND,
ECOLAB INC,278865100,396000,106698240,DFND,
ENTEGRIS INC,29362U104,1573960,126939874,DFND,
ENTEGRIS INC,29362U104,891813,71924718,DFND,
EQUIFAX INC,294429105,625438,162219854,DFND,
EQUIFAX INC,294429105,1104333,286430850,DFND,
FASTENAL CO,311900104,5936270,249323340,DFND,
FASTENAL CO,311900104,3361763,141194046,DFND,
FERGUSON ENTERPRISES INC,31488V107,1271486,276866077,DFND,
FERGUSON ENTERPRISES INC,31488V107,720075,156796331,DFND,
FLUTTER ENTMT PLC,G3643J108,821424,234730122,DFND,
FLUTTER ENTMT PLC,G3643J108,1450433,414475734,DFND,
ICON PLC,G4705A100,465197,67662904,DFND,
INTERACTIVE BROKERS GROUP IN,45841N107,4629317,256510455,DFND,
INTERACTIVE BROKERS GROUP IN,45841N107,8174314,452938739,DFND,
INTERCONTINENTAL EXCHANGE IN,45866F104,2138394,392331147,DFND,
INTERCONTINENTAL EXCHANGE IN,45866F104,1211039,222189325,DFND,
IQVIA HLDGS INC,46266C105,809390,127551770,DFND,
IQVIA HLDGS INC,46266C105,704288,110988746,DFND,
LIVE NATION ENTERTAINMENT IN,538034109,1791821,271066681,DFND,
LIVE NATION ENTERTAINMENT IN,538034109,1014764,153513498,DFND,
MICROSOFT CORP,594918104,808473,402142555,DFND,
MICROSOFT CORP,594918104,457851,227739666,DFND,
MOODYS CORP,615369105,161581,81047414,DFND,
MOODYS CORP,615369105,285308,143107640,DFND,
ORACLE CORP,68389X105,551284,120527221,DFND,
ORACLE CORP,68389X105,312289,68275744,DFND,
S&P GLOBAL INC,78409V104,636928,335845765,DFND,
S&P GLOBAL INC,78409V104,1124676,593030408,DFND,
SS&C TECHNOLOGIES HLDGS INC,78467J100,2727998,225878234,DFND,
SS&C TECHNOLOGIES HLDGS INC,78467J100,1544949,127921777,DFND,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,1812491,410511087,DFND,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,1026432,232476584,DFND,
TENCENT MUSIC ENTMT GROUP,88034P109,7673091,149548544,DFND,
TENCENT MUSIC ENTMT GROUP,88034P109,11014904,214680479,DFND,
THERMO FISHER SCIENTIFIC INC,883556102,559425,226824461,DFND,
THERMO FISHER SCIENTIFIC INC,883556102,316840,128465946,DFND,
TRADEWEB MKTS INC,892672106,721223,105587047,DFND,
TRADEWEB MKTS INC,892672106,408686,59831630,DFND,
TRIP COM GROUP LTD,89677Q107,2415418,141640112,DFND,
TRIP COM GROUP LTD,89677Q107,1681833,98622687,DFND,
UBER TECHNOLOGIES INC,90353T100,3293200,307255560,DFND,
UBER TECHNOLOGIES INC,90353T100,1865026,174006926,DFND,
VISA INC,92826C839,1248887,443417329,DFND,
VISA INC,92826C839,707276,251118344,DFND,
YUM BRANDS INC,988498101,1317397,195211887,DFND,
YUM BRANDS INC,988498101,745782,110509977,DFND,
ZOETIS INC,98978V103,440760,68736522,DFND,
ZOETIS INC,98978V103,778335,121381343,DFND,
