Company,CUSIP,Shares,Value,Discretion,PutCall
ALPHABET INC,02079K107,8854019,2539863890,SOLE,
ALPHABET INC,02079K305,2457000,706534920,SOLE,
CANADIAN NATL RY CO,136375102,9849934,1013208255,SOLE,
CANADIAN PACIFIC KANSAS CITY,13646K108,46521923,3659637907,SOLE,
GE AEROSPACE,369604301,47510431,13482035005,SOLE,
MICROSOFT CORP,594918104,2728412,1009976270,SOLE,
MOODYS CORP,615369105,14334027,6253219279,SOLE,
S&P GLOBAL INC,78409V104,14035310,5969778755,SOLE,
VISA INC,92826C839,30468133,9208688518,SOLE,
FERROVIAL SE,N3168P101,20740214,1327927999,SOLE,
