Company,CUSIP,Shares,Value,Discretion,PutCall
Alibaba Group Holding Ltd,01609W102,195000,14040000,SOLE,
Bank of America Corp,060505104,2000000,79540000,SOLE,
US Bancorp,902973304,119500,4744150,SOLE,
Wells Fargo & Co,949746101,1413000,83918070,SOLE,
