Company,CUSIP,Shares,Value,Discretion,PutCall
ECOLAB INC,278865100,8,2128,SOLE,
EL POLLO LOCO HLDGS INC,268603107,575293,7973561,SOLE,
ELEMENT SOLUTIONS INC,28618M106,56500,1928910,SOLE,
ELEVANCE HEALTH INC FORMERLY,036752103,68663,20101193,SOLE,
ELEVANCE HEALTH INC FORMERLY,036752103,4063628,1189627097,SOLE,
ENPRO INC,29355X107,17,4261,SOLE,
ENPRO INC,29355X107,69838,17504895,SOLE,
ENSIGN GROUP INC,29358P101,22,4433,SOLE,
ENSIGN GROUP INC,29358P101,1225,246838,SOLE,
ENTEGRIS INC,29362U104,43,5041,SOLE,
ENTEGRIS INC,29362U104,10000,1172400,SOLE,
ENTERPRISE PRODS PARTNERS L,293792107,1941481,73465641,SOLE,
ENVISTA HOLDINGS CORPORATION,29415F104,264500,6710365,SOLE,
EQUINIX INC,29444U700,557,545994,SOLE,
EQUITY RESIDENTIAL,29476L107,173014,10233795,SOLE,
EQUITY RESIDENTIAL,29476L107,9296679,549898563,SOLE,
ETHAN ALLEN INTERIORS INC,297602104,342731,7629192,SOLE,
EVERCORE INC,29977A105,13,3881,SOLE,
EVERCORE INC,29977A105,3890,1161204,SOLE,
EVERQUOTE INC,30041R108,231957,3576777,SOLE,
EXAGEN INC,30068X103,125242,375726,SOLE,
EXELIXIS INC,30161Q104,10000,428900,SOLE,
EXPAND ENERGY CORPORATION,165167735,42,4611,SOLE,
EXPAND ENERGY CORPORATION,165167735,9774,1072990,SOLE,
EXPEDITORS INTL WASH INC,302130109,110536,15832110,SOLE,
EXPEDITORS INTL WASH INC,302130109,5834649,835696776,SOLE,
EXTRA SPACE STORAGE INC,30225T102,75813,9941397,SOLE,
EXTRA SPACE STORAGE INC,30225T102,3762878,493426192,SOLE,
EXTREME NETWORKS INC,30226D106,209,3152,SOLE,
EXTREME NETWORKS INC,30226D106,349331,5267911,SOLE,
EXXON MOBIL CORP,30231G102,121217,20565681,SOLE,
EXXON MOBIL CORP,30231G102,6116397,1037707915,SOLE,
FABRINET,G3323L100,11,5737,SOLE,
FABRINET,G3323L100,15187,7920324,SOLE,
FERGUSON ENTERPRISES INC,31488V107,633309,147725657,SOLE,
FERROGLOBE PLC,G33856108,2083272,8583081,SOLE,
FIDELITY NATL FINL INC,31620R303,132635,6151590,SOLE,
FIDELITY NATL FINL INC,31620R303,8747473,405707798,SOLE,
FIRST EAGLE ETF TR,32012B104,30000,995841,SOLE,
FIRST EAGLE ETF TR,32012B203,30001,1001382,SOLE,
FISERV INC,337738108,152509,8510026,SOLE,
FISERV INC,337738108,7342725,409724055,SOLE,
FLEXTRONICS INTL LTD,Y2573F102,72,4713,SOLE,
FLEXTRONICS INTL LTD,Y2573F102,20100,1315746,SOLE,
FLOWCO HLDGS INC,342909108,568865,11718619,SOLE,
FLOWSERVE CORP,34354P105,59,4337,SOLE,
FLOWSERVE CORP,34354P105,111700,8211067,SOLE,
FLYWIRE CORPORATION,302492103,800837,9321743,SOLE,
FOMENTO ECONOMICO MEXICANO S,344419106,534559,59368119,SOLE,
FOMENTO ECONOMICO MEXICANO S,344419106,12367694,1373556096,SOLE,
FORESTAR GROUP INC,346232101,339898,8307107,SOLE,
FORMFACTOR INC,346375108,54,5237,SOLE,
FORMFACTOR INC,346375108,179794,17438220,SOLE,
FOSSIL GROUP INC,34988V106,340000,1465400,SOLE,
FRANCO NEV CORP,351858105,148658,36726063,SOLE,
FRANCO NEV CORP,351858105,5125879,1269452073,SOLE,
FRONTVIEW REIT INC,35922N100,577126,8928139,SOLE,
FTAI AVIATION LTD,G3730V105,19,4655,SOLE,
FTAI AVIATION LTD,G3730V105,4200,1029000,SOLE,
FTAI INFRASTRUCTURE INC,35953C106,998,4930,SOLE,
FTAI INFRASTRUCTURE INC,35953C106,2524564,12471346,SOLE,
FULLER H B CO,359694106,87,5366,SOLE,
FULLER H B CO,359694106,228500,14093880,SOLE,
GATES INDL CORP PLC,G39108108,83500,1887935,SOLE,
GE HEALTHCARE TECHNOLOGIES I,36266G107,55,3915,SOLE,
GENERAC HLDGS INC,368736104,4500,878985,SOLE,
GENERAL DYNAMICS CORP,369550108,97,33292,SOLE,
GEOSPACE TECHNOLOGIES CORP,37364X109,240000,2928000,SOLE,
GOLAR LNG LTD,G9456A100,277472,15014010,SOLE,
GOLD FIELDS LTD,38059T106,3535804,160525502,SOLE,
GRAHAM CORP,384556106,215513,17008286,SOLE,
GRAND CANYON ED INC,38526M106,24,4081,SOLE,
GXO LOGISTICS INCORPORATED,36262G101,69,3578,SOLE,
GXO LOGISTICS INCORPORATED,36262G101,126533,6560736,SOLE,
HALEON PLC,405552100,4027392,40314196,SOLE,
HALEON PLC,405552100,5251,52563,SOLE,
HARMONIC INC,413160102,1180876,10604266,SOLE,
HCA HEALTHCARE INC,40412C101,60491,28626685,SOLE,
HCA HEALTHCARE INC,40412C101,3194079,1511565946,SOLE,
HEALTHCARE SVCS GROUP INC,421906108,474535,8802624,SOLE,
HEALTHSTREAM INC,42222N103,425698,8816206,SOLE,
HECLA MINING COMPANY,422704106,487500,9082125,SOLE,
HELIX ENERGY SOLUTIONS GRP I,42330P107,526358,5205681,SOLE,
HERC HLDGS INC,42704L104,33,3285,SOLE,
HERC HLDGS INC,42704L104,99000,9855450,SOLE,
HF SINCLAIR CORP,403949100,16691,1041351,SOLE,
HINGE HEALTH INC,433313103,336942,12992484,SOLE,
HOLLEY INC,43538H103,480797,1476047,SOLE,
HOME DEPOT INC,437076102,21,6907,SOLE,
HOME DEPOT INC,437076102,50814,16712216,SOLE,
HOOKER FURNISHINGS CORPORATI,439038100,367097,4728209,SOLE,
HOULIHAN LOKEY INC,441593100,23,3303,SOLE,
HOULIHAN LOKEY INC,441593100,4852,696844,SOLE,
HUNT J B TRANS SVCS INC,445658107,4532,960331,SOLE,
HUNTSMAN CORP,447011107,118,1571,SOLE,
HUNTSMAN CORP,447011107,770017,10248926,SOLE,
I3 VERTICALS INC,46571Y107,382137,8544583,SOLE,
IDACORP INC,451107106,41573,5943692,SOLE,
IMPERIAL OIL LTD,453038408,831074,108721106,SOLE,
IMPERIAL OIL LTD,453038408,13141231,1721601433,SOLE,
INFUSYSTEM HLDGS INC,45685K102,721371,6658254,SOLE,
INSEEGO CORP,45782B302,570849,6347841,SOLE,
INSTALLED BLDG PRODS INC,45780R101,15,3977,SOLE,
INSTALLED BLDG PRODS INC,45780R101,63828,16923994,SOLE,
INSTEEL INDS INC,45774W108,380954,12803864,SOLE,
INTERFACE INC,458665304,124543,3103612,SOLE,
INTERNATIONAL FLAVORS&FRAGRA,459506101,170826,12393442,SOLE,
INTERNATIONAL FLAVORS&FRAGRA,459506101,9143844,663385882,SOLE,
INTEST CORP,461147100,424102,5788992,SOLE,
INTREPID POTASH INC,46121Y201,151251,6469005,SOLE,
IPG PHOTONICS CORP,44980X109,84423,9674032,SOLE,
IPG PHOTONICS CORP,44980X109,4508926,516677830,SOLE,
ISHARES GOLD TR,464285204,2868,252843,SOLE,
ISHARES TR,464287242,600000,0,SOLE,Call
ISHARES TR,464287655,200000,0,SOLE,Call
ISHARES TR,464287655,200000,0,SOLE,Put
ITAU UNIBANCO HLDG S A,465562106,3308710,27726990,SOLE,
ITAU UNIBANCO HLDG S A,465562106,3600,30168,SOLE,
JAMES HARDIE INDS PLC,G4253H101,31176,590473,SOLE,
JANUS INTERNATIONAL GROUP IN,47103N106,460,2369,SOLE,
JANUS INTERNATIONAL GROUP IN,47103N106,1383335,7124175,SOLE,
JBT MAREL CORPORATION,477839104,63000,8055810,SOLE,
JOHNSON OUTDOORS INC,479167108,138888,6459681,SOLE,
JONES LANG LASALLE INC,48020Q107,14,4260,SOLE,
KAISER ALUMINIUM CORPORATION,483007704,29,3495,SOLE,
KAISER ALUMINIUM CORPORATION,483007704,110732,13344313,SOLE,
KEMPER CORP,488401100,149203,4559644,SOLE,
KINROSS GOLD CORP,496902404,7140993,217943106,SOLE,
KVH INDS INC,482738101,210826,1889001,SOLE,
LIFESTANCE HEALTH GROUP INC,53228F101,1610466,10258668,SOLE,
LINCOLN EDL SVCS CORP,533535100,685230,27875156,SOLE,
LINCOLN NATL CORP IND,534187109,60,2130,SOLE,
LINCOLN NATL CORP IND,534187109,428250,15202875,SOLE,
LITHIA MTRS INC,536797103,43700,10912764,SOLE,
LITTELFUSE INC,537008104,3350,1136823,SOLE,
LLOYDS BANKING GROUP PLC,539439109,7397157,37207697,SOLE,
LLOYDS BANKING GROUP PLC,539439109,6996,35190,SOLE,
LOUISIANA PAC CORP,546347105,129,9385,SOLE,
LOUISIANA PAC CORP,546347105,231781,16862068,SOLE,
LPL FINL HLDGS INC,50212V100,6,1805,SOLE,
LSB INDS INC,502160104,1085000,16166500,SOLE,
LSI INDS INC OHIO,50216C108,285422,5308849,SOLE,
LUXFER HLDGS PLC,G5698W116,299430,3647057,SOLE,
MAGNITE INC,55955D100,450288,5349421,SOLE,
MAGNUM ICE CREAM CO NV,N5505D105,600069,8971028,SOLE,
MAGNUM ICE CREAM CO NV,N5505D105,22109275,324753949,SOLE,
MAMAS CREATIONS INC,56146T103,1223470,18768030,SOLE,
MANITOWOC CO INC,563571405,362,4217,SOLE,
MANITOWOC CO INC,563571405,845823,9853838,SOLE,
MARAVAI LIFESCIENCES HLDGS I,56600D107,2524336,7143871,SOLE,
MARINEMAX INC,567908108,336052,9093567,SOLE,
MARKETAXESS HLDGS INC,57060D108,22,3630,SOLE,
MATERION CORP,576690101,101950,14747068,SOLE,
MATIV HOLDINGS INC,808541106,1098792,9559490,SOLE,
MATRIX SVC CO,576853105,406,4661,SOLE,
MATRIX SVC CO,576853105,850403,9762626,SOLE,
MAYVILLE ENGR CO INC,578605107,404075,7253146,SOLE,
MEDTRONIC PLC,G5960L103,179975,15594838,SOLE,
MEDTRONIC PLC,G5960L103,9864720,854777988,SOLE,
META PLATFORMS INC,30303M102,55270,31621900,SOLE,
META PLATFORMS INC,30303M102,3137828,1795245534,SOLE,
MICROSOFT CORP,594918104,18176,6728314,SOLE,
MICROSOFT CORP,594918104,1306922,483783317,SOLE,
MISTRAS GROUP INC,60649T107,281532,4161043,SOLE,
MOELIS & CO,60786M105,75101,4280757,SOLE,
MSA SAFETY INC,553498106,24,3935,SOLE,
MURPHY OIL CORP,626717102,206000,8497500,SOLE,
NATIONAL CINEMEDIA INC,635309206,435618,1328635,SOLE,
NATIONAL VISION HLDGS INC,63845R107,221552,5738197,SOLE,
NATURAL GAS SVCS GROUP INC,63886Q109,287188,10838475,SOLE,
NATURES SUNSHINE PRODS INC,639027101,98800,2370212,SOLE,
NAVIGATOR HLDGS LTD,Y62132108,780619,15089365,SOLE,
NETGEAR INC,64111Q104,288945,6310559,SOLE,
NETSCOUT SYS INC,64115T104,200002,6358064,SOLE,
NEWMONT CORP,651639106,528873,57250547,SOLE,
NEWMONT CORP,651639106,11493495,1244170834,SOLE,
NMI HLDGS INC,629209305,88,3301,SOLE,
NMI HLDGS INC,629209305,273469,10257822,SOLE,
NOBLE CORP PLC,G65431127,219598,10775650,SOLE,
NOBLE CORP PLC,G65431127,13342248,654704109,SOLE,
NOV INC,62955J103,781349,14697179,SOLE,
NOV INC,62955J103,35627010,670144058,SOLE,
NOVAGOLD RESOURCES INC,66987E206,9172929,82372902,SOLE,
NPK INTERNATIONAL INC,651718504,273821,3967666,SOLE,
NUTRIEN LTD,67077M108,449420,33913265,SOLE,
NUTRIEN LTD,67077M108,9539447,719846971,SOLE,
NVENT ELEC PLC,G6700G107,37,4376,SOLE,
NVENT ELEC PLC,G6700G107,10300,1218284,SOLE,
OIL STS INTL INC,678026105,432,5028,SOLE,
OIL STS INTL INC,678026105,2043277,23783744,SOLE,
OLD DOMINION FREIGHT LINE IN,679580100,21,4103,SOLE,
OLD NATL BANCORP IND,680033107,186,4111,SOLE,
OLD NATL BANCORP IND,680033107,696598,15394816,SOLE,
OLD REP INTL CORP,680223104,85,3392,SOLE,
OLD REP INTL CORP,680223104,267529,10674407,SOLE,
OLIN CORP,680665205,52,1546,SOLE,
OLIN CORP,680665205,213700,6353301,SOLE,
OMNICOM GROUP INC,681919106,105643,7955975,SOLE,
OMNICOM GROUP INC,681919106,7197470,542041466,SOLE,
ONE GAS INC,68235P108,107264,9238648,SOLE,
ONEOK INC NEW,682680103,226489,20472379,SOLE,
ONEOK INC NEW,682680103,11452686,1035208288,SOLE,
ONEWATER MARINE INC,68280L101,525668,4967563,SOLE,
ONTO INNOVATION INC,683344105,25,5127,SOLE,
ONTO INNOVATION INC,683344105,42958,8809397,SOLE,
ORACLE CORP,68389X105,169009,24862854,SOLE,
ORACLE CORP,68389X105,8266169,1216036122,SOLE,
ORLA MNG LTD NEW,68634K106,4767826,76685062,SOLE,
OSI SYSTEMS INC,671044105,16,4248,SOLE,
OSI SYSTEMS INC,671044105,24646,6543759,SOLE,
OTIS WORLDWIDE CORP,68902V107,195379,15059839,SOLE,
OTIS WORLDWIDE CORP,68902V107,654,50410,SOLE,
OUTDOOR HOLDING CO,00175J107,2043870,4108179,SOLE,
OUTFRONT MEDIA INC,69007J304,542535,14377178,SOLE,
PAN AMERN SILVER CORP,697900108,2417389,132268244,SOLE,
PARK-OHIO HLDGS CORP,700666100,481247,11569178,SOLE,
PENNANT GROUP INC,70805E109,431000,13136880,SOLE,
PEPSICO INC,713448108,19,2951,SOLE,
PEPSICO INC,713448108,46438,7211357,SOLE,
PERELLA WEINBERG PARTNERS,71367G102,197,3578,SOLE,
PERELLA WEINBERG PARTNERS,71367G102,614860,11165858,SOLE,
PERFORMANCE FOOD GROUP CO,71377A103,9000,770940,SOLE,
PERMIAN RESOURCES CORP,71424F105,271,5778,SOLE,
PERMIAN RESOURCES CORP,71424F105,50871,1084570,SOLE,
PHILIP MORRIS INTL INC,718172109,325624,53838613,SOLE,
PHILIP MORRIS INTL INC,718172109,5566834,920420334,SOLE,
PHOENIX ED PARTNERS INC,718968100,275810,8676983,SOLE,
PLEXUS CORP,729132100,41,8304,SOLE,
PLEXUS CORP,729132100,67500,13671450,SOLE,
PPG INDS INC,693506107,127497,13626837,SOLE,
PPG INDS INC,693506107,6307579,674154044,SOLE,
PROFOUND MED CORP,74319B502,322707,2091141,SOLE,
PROGYNY INC,74340E103,196612,3338472,SOLE,
PROPETRO HLDG CORP,74347M108,517833,7461974,SOLE,
PULTE GROUP INC,745867101,28,3293,SOLE,
PULTE GROUP INC,745867101,3003,353183,SOLE,
QUAKER HOUGHTON,747316107,38,4721,SOLE,
QUAKER HOUGHTON,747316107,94500,11739735,SOLE,
QUANEX BLDG PRODS CORP,747619104,176,3163,SOLE,
QUANEX BLDG PRODS CORP,747619104,483568,8689717,SOLE,
QUANTA SVCS INC,74762E102,1850,1015687,SOLE,
QUANTERIX CORP,74766Q101,1300087,4576306,SOLE,
QUEST DIAGNOSTICS INC,74834L100,3000,587940,SOLE,
QUINSTREET INC,74874Q100,349874,4201987,SOLE,
QXO INC,82846H405,184,3573,SOLE,
QXO INC,82846H405,223000,4330660,SOLE,
RADIAN GROUP INC,750236101,179801,5947817,SOLE,
RADIANT LOGISTICS INC,75025X100,516507,3641374,SOLE,
RADNET INC,750491102,94136,5261261,SOLE,
RAMACO RES INC,75134P501,545183,5560867,SOLE,
RANPAK HOLDINGS CORP,75321W103,788839,2816155,SOLE,
RAYMOND JAMES FINL INC,754730109,28,4054,SOLE,
RAYMOND JAMES FINL INC,754730109,2443,353722,SOLE,
RED RIVER BANCSHARES INC,75686R202,77988,7053235,SOLE,
REGAL REXNORD CORPORATION,758750103,23,4307,SOLE,
REGAL REXNORD CORPORATION,758750103,5395,1010268,SOLE,
