Company,CUSIP,Shares,Value,Discretion
ALPHABET INC,02079K107,118161,28778112,SOLE
GILDAN ACTIVEWEAR INC,375916103,681689,39401624,SOLE
GUIDEWIRE SOFTWARE INC,40171V100,65683,15097894,SOLE
INTERACTIVE BROKERS GROUP IN,45841N107,1030740,70925219,SOLE
LENNAR CORP,526057104,118000,14872720,SOLE
NATURAL RESOURCE PARTNERS L,63900P608,169057,17750985,SOLE
STAR GROUP L P,85512C105,1099239,13003997,SOLE
TRANSDIGM GROUP INC,893641100,24170,31856543,SOLE
