Company,CUSIP,Shares,Value,Discretion,PutCall
ALPHABET INC,02079K305,100035,28766064,SOLE,
AMAZON COM INC,023135106,312530,65090623,SOLE,
BERKSHIRE HATHAWAY INC DEL,084670108,63,45242820,SOLE,
BROOKFIELD CORP,11271J107,1392742,56364269,SOLE,
ISHARES TR,46436E718,383000,38552780,SOLE,
MARKEL GROUP INC,570535104,22555,43171849,SOLE,
NETFLIX INC.,64110L106,279480,26872002,SOLE,
TESLA INC,88160R101,54735,20347736,SOLE,
TRUPANION INC,898202106,776490,19885909,SOLE,
