Company,CUSIP,Shares,Value,Discretion,PutCall
ALPHA METALLURGICAL RESOUR I,020764106,532000,87295880,SOLE,
NOBLE CORP PLC,G65431127,239000,6758920,SOLE,
TRANSOCEAN LTD,H8817H100,24442332,76260076,SOLE,
VALARIS LTD,G9460G101,1066255,52001256,SOLE,
WARRIOR MET COAL INC,93627C101,1799831,114541245,SOLE,
