Company,CUSIP,Shares,Value,Discretion,PutCall
ALPHABET INC,02079K107,1391955,265083908,SOLE,
ALPHABET INC,02079K305,2391801,452767929,SOLE,
AMENTUM HOLDINGS INC,023939101,2436294,51235263,SOLE,
AMERICAN EXPRESS CO,025816109,932,276608,SOLE,
APPLE INC,037833100,821,205595,SOLE,
ATAI LIFE SCIENCES NV,N0731H103,42112,56009,SOLE,
BERKSHIRE HATHAWAY INC DEL,084670702,348247,157853400,SOLE,
BERKSHIRE HATHAWAY INC DEL,084670108,126,85795920,SOLE,
BUILDERS FIRSTSOURCE INC,12008R107,4700,671771,SOLE,
CAPITAL ONE FINL CORP,14040H105,2177156,388230458,SOLE,
CARMAX INC,143130102,27571,2254205,SOLE,
CHARTER COMMUNICATIONS INC N,16119P108,414122,141948598,SOLE,
COPA HOLDINGS SA,P31076105,2555,224533,SOLE,
CREDIT ACCEP CORP MICH,225310101,655271,307623524,SOLE,
ELEVANCE HEALTH INC,036752103,1143953,422004262,SOLE,
EQUITABLE HLDGS INC,29452E101,40832,1926045,SOLE,
EXPEDITORS INTL WASH INC,302130109,21902,2426085,SOLE,
GROUP 1 AUTOMOTIVE INC,398905109,3369,1419966,SOLE,
ICON PLC,G4705A100,1265540,265396393,SOLE,
INTERCONTINENTAL EXCHANGE IN,45866F104,4806982,716288388,SOLE,
ISHARES TR,464288703,6380,404556,SOLE,
JACOBS SOLUTIONS INC,46982L108,1210914,161802329,SOLE,
LIBERTY BROADBAND CORP,530307305,2412168,180333680,SOLE,
LIBERTY BROADBAND CORP,530307107,683406,50818070,SOLE,
LIBERTY MEDIA CORP DEL,531229771,748924,62939573,SOLE,
LIBERTY MEDIA CORP DEL,531229755,5869410,543859531,SOLE,
LITHIA MTRS INC,536797103,2716,970780,SOLE,
META PLATFORMS INC,30303M102,521537,305365129,SOLE,
MICROSOFT CORP,594918104,649,273554,SOLE,
NETFLIX INC,64110L106,606,540140,SOLE,
RIMINI STR INC DEL,76674Q107,37955,101340,SOLE,
S&P GLOBAL INC,78409V104,531,264454,SOLE,
SCHWAB CHARLES CORP,808513105,6903480,510926555,SOLE,
SENDAS DISTRIBUIDORA S A,81689T104,152478,681577,SOLE,
SINCLAIR INC,829242106,17959,289858,SOLE,
STELLANTIS N.V,N82405106,51633,673811,SOLE,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,1933881,381922159,SOLE,
UNITEDHEALTH GROUP INC,91324P102,837996,423908657,SOLE,
VANGUARD INDEX FDS,922908769,1158,335600,SOLE,
