Company,CUSIP,Shares,Value,Discretion,PutCall
ALLY FINL INC,02005N100,12719675,498611260,DFND,
ALLY FINL INC,02005N100,2803875,109911900,DFND,
ALLY FINL INC,02005N100,4228200,165745440,DFND,
ALLY FINL INC,02005N100,3137000,122970400,DFND,
ALLY FINL INC,02005N100,4836250,189581000,DFND,
ALLY FINL INC,02005N100,1275000,49980000,DFND,
ALPHABET INC,02079K305,25586,6219957,DFND,
ALPHABET INC,02079K305,17820556,4332177164,DFND,
AMAZON COM INC,023135106,7724000,1695958680,DFND,
AMAZON COM INC,023135106,2276000,499741320,DFND,
AMERICAN EXPRESS CO,025816109,1149942,381964735,DFND,
AMERICAN EXPRESS CO,025816109,149061045,49512116707,DFND,
AMERICAN EXPRESS CO,025816109,1399713,464928670,DFND,
APPLE INC,037833100,692000,176203960,DFND,
APPLE INC,037833100,3840000,977779200,DFND,
APPLE INC,037833100,34000,8657420,DFND,
APPLE INC,037833100,34724000,8841772120,DFND,
APPLE INC,037833100,2724000,693612120,DFND,
APPLE INC,037833100,15532000,3954913160,DFND,
APPLE INC,037833100,61542988,15670691034,DFND,
APPLE INC,037833100,7204000,1834354520,DFND,
APPLE INC,037833100,14472000,3685005360,DFND,
APPLE INC,037833100,90959776,23161087763,DFND,
APPLE INC,037833100,2712000,690556560,DFND,
APPLE INC,037833100,3776000,961482880,DFND,
ATLANTA BRAVES HLDGS INC,047726302,108217,4500745,DFND,
ATLANTA BRAVES HLDGS INC,047726302,96867,4028699,DFND,
ATLANTA BRAVES HLDGS INC,047726302,14929,620897,DFND,
ATLANTA BRAVES HLDGS INC,047726302,3632,151055,DFND,
BANK AMER CORP,060505104,3920000,202232800,DFND,
BANK AMER CORP,060505104,11900000,613921000,DFND,
BANK AMER CORP,060505104,145500,7506345,DFND,
BANK AMER CORP,060505104,82684512,4265693974,DFND,
BANK AMER CORP,060505104,2100000,108339000,DFND,
BANK AMER CORP,060505104,21000000,1083390000,DFND,
BANK AMER CORP,060505104,310800000,16034172000,DFND,
BANK AMER CORP,060505104,125720000,6485894800,DFND,
BANK AMER CORP,060505104,9800000,505582000,DFND,
CAPITAL ONE FINL CORP,14040H105,1939213,412237900,DFND,
CAPITAL ONE FINL CORP,14040H105,3073787,653425640,DFND,
CAPITAL ONE FINL CORP,14040H105,2137000,454283460,DFND,
CHARTER COMMUNICATIONS INC N,16119P108,1060882,291853943,DFND,
CHEVRON CORP NEW,166764100,3454258,536411725,DFND,
CHEVRON CORP NEW,166764100,17564001,2727513715,DFND,
CHEVRON CORP NEW,166764100,61400,9534806,DFND,
CHEVRON CORP NEW,166764100,2092000,324866680,DFND,
CHEVRON CORP NEW,166764100,32517208,5049597230,DFND,
CHEVRON CORP NEW,166764100,2858400,443880936,DFND,
CHEVRON CORP NEW,166764100,61579525,9562684437,DFND,
CHEVRON CORP NEW,166764100,1938000,300952020,DFND,
COCA COLA CO,191216100,800000,53056000,DFND,
COCA COLA CO,191216100,371471,24635957,DFND,
COCA COLA CO,191216100,85000,5637200,DFND,
COCA COLA CO,191216100,80283200,5324381824,DFND,
COCA COLA CO,191216100,1824000,120967680,DFND,
COCA COLA CO,191216100,14411200,955750784,DFND,
COCA COLA CO,191216100,14990400,994163328,DFND,
COCA COLA CO,191216100,282722729,18750171387,DFND,
COCA COLA CO,191216100,3552000,235568640,DFND,
