Company,CUSIP,Shares,Value,Discretion,PutCall
ASML HOLDING N V,N07059210,125627,87069561,SOLE,
EQUIFAX INC,294429105,144000,36698400,SOLE,
FAIR ISAAC CORP,303250104,784122,1561132013,SOLE,
INTUIT,461202103,402281,252833609,SOLE,
MASTERCARD INCORPORATED,57636Q104,1484772,781836392,SOLE,
MOODYS CORP,615369105,1314144,622076345,SOLE,
MSCI INC,55354G100,59700,35820597,SOLE,
S&P GLOBAL INC,78409V104,1755098,874091457,SOLE,
VISA INC,92826C839,912017,288233853,SOLE,
