Company,CUSIP,Shares,Value,Discretion
BERKSHIRE HATHAWAY INC DEL,084670108,145,109359000,SOLE
CROCS INC,227046109,632250,52824488,SOLE
FISERV INC,337738108,37000,4770410,SOLE
ISHARES TR,46436E718,566000,56996200,SOLE
PAYPAL HLDGS INC,70450Y103,650447,43618976,SOLE
PDD HOLDINGS INC,722304102,415004,54851079,SOLE
