Company,CUSIP,Shares,Value,Discretion
ALPHA METALLURGICAL RESOUR I,020764106,448960,125946800,SOLE
ARCH RESOURCES INC,03940R107,392388,59733225,SOLE
CONSOL ENERGY INC NEW,20854L108,172038,17553037,SOLE
WARRIOR MET COAL INC,93627C101,471519,29597248,SOLE
