Company,CUSIP,Shares,Value,Discretion,PutCall
KOREA ELECTRIC POWER CORP,500631106,1220320,17194490,SOLE,
LIVE NATION ENTERTAINMENT INC,538034109,219457,33199507,SOLE,
MAKEMYTRIP LTD,V5633W109,83521,8186728,SOLE,
MERCADOLIBRE INC,58733R102,4525,11826676,SOLE,
MERCK & CO INC,58933Y105,982660,77787310,SOLE,
META PLATFORMS INC,30303M102,95570,70539257,SOLE,
MICROSOFT CORP,594918104,940,467565,SOLE,
NATIONAL GRID PLC,636274409,315994,23513136,SOLE,
NATWEST GROUP PLC,639057207,629470,8906999,SOLE,
NETEASE INC,64110W102,441494,59416263,SOLE,
NOVARTIS AG,66987V109,2084,252196,SOLE,
NOVO NORDISK A/S,670100205,353884,24425058,SOLE,
NVIDIA CORP,67066G104,3631,573662,SOLE,
ORACLE CORP,68389X105,277286,60622912,SOLE,
PAGSEGURO DIGITAL LTD,G68707101,2691538,25946426,SOLE,
PFIZER INC,717081103,1963312,47590657,SOLE,
PG&E CORP,69331C108,2737515,38160944,SOLE,
PRUDENTIAL PLC,74435K204,1597829,39977680,SOLE,
PUMA BIOTECHNOLOGY INC,74587V107,14095,48346,SOLE,
QIFU TECHNOLOGY INC,88557W101,1314163,56982108,SOLE,
RELX PLC,759530108,482845,26237810,SOLE,
SANOFI SA,80105N105,839639,40562944,SOLE,
SAP SE,803054204,115049,34986423,SOLE,
SEA LTD,81141R100,212331,33960220,SOLE,
SHINHAN FINANCIAL GROUP CO LTD,824596100,550138,24855240,SOLE,
SMITH & NEPHEW PLC,83175M205,821008,25147469,SOLE,
SMURFIT WESTROCK PLC,G8267P108,7015694,302727181,SOLE,
SUMITOMO MITSUI FINANCIAL GROUP INC,86562M209,301796,4560131,SOLE,
SUMMIT HOTEL PROPERTIES INC,866082100,15652,79669,SOLE,
TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD,874039100,517815,117279919,SOLE,
TD SYNNEX CORP,87162W100,62872,8531684,SOLE,
TENCENT MUSIC ENTERTAINMENT GROUP,88034P109,1903885,37106719,SOLE,
VANGUARD FTSE ALL WORLD EX-US SMALL-CAP ETF,922042718,61586,8276543,SOLE,
VANGUARD FTSE ALL-WORLD EX-US ETF,922042775,8926,600009,SOLE,
VANGUARD FTSE DEVELOPED MARKETS ETF,921943858,245142,13975524,SOLE,
VANGUARD FTSE EMERGING MARKETS ETF,922042858,7149,353590,SOLE,
VIPSHOP HOLDINGS LTD,92763W103,782518,11776896,SOLE,
WALT DISNEY CO/THE,254687106,623677,77342152,SOLE,
WEIBO CORP,948596101,2643718,25194633,SOLE,
WHIRLPOOL CORP,963320106,433543,43969880,SOLE,
WIPRO LTD,97651M109,475731,1436708,SOLE,
XP INC,G98239109,2280437,46064827,SOLE,
ZIM INTEGRATED SHIPPING SERVICES LTD,M9T951109,711364,11445847,SOLE,
ZIMMER BIOMET HOLDINGS INC,98956P102,578238,52741023,SOLE,
