Company,CUSIP,Shares,Value,Discretion,PutCall
BLACKLINE INC,09239B109,1367619,50601903,OTR,
BRC INC,05601U105,13935560,10816782,OTR,
COGNEX CORP,192422103,484000,23711160,OTR,
EVOLENT HEALTH INC,30050B101,5563912,12685719,OTR,
GXO LOGISTICS INCORPORATED,36262G101,821769,42608723,OTR,
PORTILLOS INC,73642K106,3442990,18213417,OTR,
V F CORP,918204108,4678989,79496023,OTR,
YETI HLDGS INC,98585X104,1784095,65280036,OTR,
