Company,CUSIP,Shares,Value,Discretion,PutCall
ASML HOLDING N V,N07059210,125627,83244219,SOLE,
EQUIFAX INC,294429105,144000,35072640,SOLE,
FAIR ISAAC CORP,303250104,768422,1417093116,SOLE,
INTUIT,461202103,297360,182576066,SOLE,
MASTERCARD INCORPORATED,57636Q104,1484772,813833229,SOLE,
MOODYS CORP,615369105,1314144,611983719,SOLE,
MSCI INC,55354G100,59700,33760350,SOLE,
S&P GLOBAL INC,78409V104,1755098,891765294,SOLE,
VISA INC,92826C839,912017,319625478,SOLE,
