Company,CUSIP,Shares,Value,Discretion
ALPHABET INC,02079K107,836850,139913,SOLE
AMAZON.COM INC,023135106,596771,111196,SOLE
CHARTER COMMUNICATIONS INC N,16119P108,270740,87741,SOLE
MICROSOFT CORP,594918104,252144,108498,SOLE
MOODYS CORP,615369105,108387,51440,SOLE
TRANSDIGM GROUP INC,893641100,82673,117985,SOLE
UNION PAC CORP,907818108,74500,18363,SOLE
VISA INC,92826C839,402969,110796,SOLE
CANADIAN PACIFIC KANSAS CITY,13646K108,314734,26922,SOLE
