Company,CUSIP,Shares,Value,Discretion,PutCall
ALPHA METALLURGICAL RESOUR I,020764106,517194,85305978,SOLE,
KASPI KZ JSC,48581R205,1702,147461,SOLE,
TRANSOCEAN LTD,H8817H100,20398659,99749443,SOLE,
WARRIOR MET COAL INC,93627C101,1744050,141547098,SOLE,
