Company,CUSIP,Shares,Value,Discretion
EQUITABLE HLDGS INC,29452E101,5000000,260450000,SOLE
GROUP 1 AUTOMOTIVE INC,398905109,568424,217109547,SOLE
LITHIA MTRS INC,536797103,500000,146770000,SOLE
NEBIUS GROUP N.V.,N97284108,700000,14777000,SOLE
RIMINI STR INC DEL,76674Q107,5913199,20577933,SOLE
