Company,CUSIP,Shares,Value,Discretion,PutCall
Alibaba Group Holding Ltd,01609W102,195000,28583100,SOLE,
Bank of America Corp,060505104,2000000,110000000,SOLE,
US Bancorp,902973304,119500,6376520,SOLE,
Wells Fargo & Co,949746101,1413000,131691600,SOLE,
