Company,CUSIP,Shares,Value,Discretion,PutCall
ALIBABA GROUP HLDG LTD,01609W102,200000,21224000,DFND,
ALIBABA GROUP HLDG LTD,01609W102,168900,17923668,DFND,Put
AMERICAN COASTAL INS CORP,910710102,100000,1127000,DFND,
BAIDU INC,056752108,125000,13161250,DFND,
BAIDU INC,056752108,83300,8770657,DFND,Put
JD.COM INC,47215P106,500000,20000000,DFND,
JD.COM INC,47215P106,500000,20000000,DFND,Put
MOLINA HEALTHCARE INC,60855R100,30000,10336800,DFND,
OLAPLEX HLDGS INC,679369108,1000000,2350000,DFND,
SHIFT4 PMTS INC,82452J109,150000,13290000,DFND,
THE REALREAL INC,88339P101,500000,1570000,DFND,
