Company,CUSIP,Shares,Value,Discretion,PutCall
ALPHABET INC-CL A,02079K305,344391,83721452,SOLE,
AMAZON.COM INC,023135106,7558253,1659565611,SOLE,
FAIR ISAAC INC,303250104,667,998186,SOLE,
HILTON WORLDWIDE,43300A203,542613,140775517,SOLE,
MASTERCARD INC-CLASS A,57636Q104,584086,332233958,SOLE,
MICROSOFT CORP,594918104,2569267,1330751843,SOLE,
MOODYS CORP,615369105,948735,452053253,SOLE,
TRANSDIGM GROUP INC,893641100,976392,1286904184,SOLE,
VISA INC-CLASS A SHRS,92826C839,533522,182133740,SOLE,
