Company,CUSIP,Shares,Value,Discretion,PutCall
AAON INC,000360206,31557,3713569,SOLE,
ABBOTT LABS,002824100,12688363,1435180755,SOLE,
ACCENTURE PLC IRELAND,G1151C101,3526610,1240625957,SOLE,
ADOBE INC,00724F101,3015574,1340965681,SOLE,
AIRBNB INC,009066101,8216914,1079784682,SOLE,
ALARM COM HLDGS INC,011642105,21461,1304823,SOLE,
ALIGN TECHNOLOGY INC,016255101,4504,939062,SOLE,
ALPHABET INC,02079K305,1230197,232876376,SOLE,
ALPHABET INC,02079K107,11076271,2109365012,SOLE,
AMAZON COM INC,023135106,19546612,4288331252,SOLE,
AMN HEALTHCARE SVCS INC,001744101,38142,912357,SOLE,
AON PLC,G0403H108,719322,258351618,SOLE,
APPLE INC,037833100,6169513,1544969440,SOLE,
APPLIED INDL TECHNOLOGIES IN,03820C105,18556,4443616,SOLE,
ASML HOLDING N V,N07059210,62141,43068790,SOLE,
AUTODESK INC,052769106,5174,1529285,SOLE,
AUTOMATIC DATA PROCESSING IN,053015103,179749,52617861,SOLE,
BELDEN INC,077454106,24182,2723178,SOLE,
BENTLEY SYS INC,08265T208,21407,999707,SOLE,
BIO-TECHNE CORP,09073M104,20760,1495343,SOLE,
BLACKLINE INC,09239B109,62791,3815181,SOLE,
BOOZ ALLEN HAMILTON HLDG COR,099502106,8900,1145430,SOLE,
BOWMAN CONSULTING GROUP LTD,103002101,38968,972239,SOLE,
CCC INTELLIGENT SOLUTIONS HL,12510Q100,762304,8941828,SOLE,
CELLEBRITE DI LTD,M2197Q107,10095,222393,SOLE,
CHARLES RIV LABS INTL INC,159864107,4248,784181,SOLE,
CLEARWATER ANALYTICS HLDGS I,185123106,140029,3853603,SOLE,
COLLIERS INTL GROUP INC,194693107,8226,1118489,SOLE,
CONSTRUCTION PARTNERS INC,21044C107,32009,2831493,SOLE,
COPA HOLDINGS SA,P31076105,7293,640909,SOLE,
CORE & MAIN INC,21874C102,135737,6910386,SOLE,
COSTAR GROUP INC,22160N109,6497188,465133668,SOLE,
DLOCAL LTD,G29018101,627360,7064074,SOLE,
DUTCH BROS INC,26701L100,105023,5501118,SOLE,
DYNATRACE INC,268150109,29021,1577291,SOLE,
E L F BEAUTY INC,26856L103,61473,7717934,SOLE,
ELI LILLY & CO,532457108,1295389,1000040041,SOLE,
ENTEGRIS INC,29362U104,11026,1092236,SOLE,
EPAM SYS INC,29414B104,13454,3145814,SOLE,
ETSY INC,29786A106,15037,795307,SOLE,
EXLSERVICE HOLDINGS INC,302081104,319490,14178971,SOLE,
FABRINET,G3323L100,12605,2771633,SOLE,
FERGUSON ENTERPRISES INC,31488V107,1238,214880,SOLE,
FIRSTSERVICE CORP NEW,33767E202,32771,5932159,SOLE,
FLOOR & DECOR HLDGS INC,339750101,9800,977060,SOLE,
FOX FACTORY HLDG CORP,35138V102,41273,1249336,SOLE,
GARTNER INC,366651107,902690,437325983,SOLE,
GENERAC HLDGS INC,368736104,44416,6886654,SOLE,
GLOBAL X FDS,37954Y889,47625,3373755,SOLE,
GLOBANT S A,L44385109,634524,136054594,SOLE,
GOOSEHEAD INS INC,38267D109,84310,9039681,SOLE,
HAMILTON LANE INC,407497106,55644,8238108,SOLE,
HDFC BANK LTD,40415F101,774580,49464671,SOLE,
HOULIHAN LOKEY INC,441593100,35999,6251650,SOLE,
ICON PLC,G4705A100,711510,149210727,SOLE,
INSIGHT ENTERPRISES INC,45765U103,41431,6301655,SOLE,
