Company,CUSIP,Shares,Value,Discretion,PutCall
Alibaba Group Holding Ltd,01609W102,195000,18716100,SOLE,
Bank of America Corp,060505104,2000000,113960000,SOLE,
US Bancorp,902973304,119500,7217800,SOLE,
Wells Fargo & Co,949746101,1413000,116770320,SOLE,
