Company,CUSIP,Shares,Value,Discretion,PutCall
ACADIA HEALTHCARE COMPANY IN,00404A109,609090,8642987,OTR,
ACADIA HEALTHCARE COMPANY IN,00404A109,3512113,49836883,SOLE,
ANTERO RESOURCES CORP,03674X106,838740,28902980,SOLE,
ANTERO RESOURCES CORP,03674X106,175330,6041872,OTR,
BKV CORP,05603J108,216240,5870916,OTR,
BKV CORP,05603J108,1071703,29096736,SOLE,
BRIGHTHOUSE FINL INC,10922N103,416272,26970263,OTR,
BRIGHTHOUSE FINL INC,10922N103,2243716,145370360,SOLE,
BRIGHTHOUSE FINL INC,10922N103,132112,8559536,OTR,
CAPRI HOLDINGS LIMITED,G1890L107,846090,20644596,OTR,
CAPRI HOLDINGS LIMITED,G1890L107,3921917,95694775,SOLE,
CENTENE CORP DEL,15135B101,475110,19550777,OTR,
CENTENE CORP DEL,15135B101,2164310,89061357,SOLE,
CNH INDL N V,N20944109,4740340,43705935,SOLE,
CNH INDL N V,N20944109,1027200,9470784,OTR,
CORE NATURAL RESOURCES INC,218937100,1730328,153151331,SOLE,
CORE NATURAL RESOURCES INC,218937100,370152,32762154,OTR,
COYA THERAPEUTICS INC,22407B108,1642169,9524580,SOLE,
COYA THERAPEUTICS INC,22407B108,383771,2225872,OTR,
DECKERS OUTDOOR CORP,243537107,51370,5325528,OTR,
DECKERS OUTDOOR CORP,243537107,247408,25648787,SOLE,
DHT HOLDINGS INC,Y2065G121,6061134,74006446,SOLE,
DHT HOLDINGS INC,Y2065G121,1305530,15940521,OTR,
FLUOR CORP NEW,343412102,950790,37679808,OTR,
FLUOR CORP NEW,343412102,4436790,175829988,SOLE,
FLUOR CORP NEW,343412102,168320,6670522,OTR,
GAIN THERAPEUTICS INC,36269B105,492130,1584659,SOLE,
GAIN THERAPEUTICS INC,36269B105,74000,238280,OTR,
GALAPAGOS NV,36315X101,106683,3488534,OTR,
GALAPAGOS NV,36315X101,376063,12297260,SOLE,
GLOBAL PMTS INC,37940X102,77180,5973732,OTR,
GLOBAL PMTS INC,37940X102,375550,29067570,SOLE,
GOPRO INC,38268T103,334870,472167,OTR,
GOPRO INC,38268T103,1358990,1916176,SOLE,
GRAPHIC PACKAGING HLDG CO,388689101,1520400,22897224,OTR,
GRAPHIC PACKAGING HLDG CO,388689101,6894710,103834333,SOLE,
GREEN BRICK PARTNERS INC,392709101,824876,51686730,OTR,
GREEN BRICK PARTNERS INC,392709101,8642507,541539489,SOLE,
HENRY SCHEIN INC,806407102,386460,29208647,SOLE,
HENRY SCHEIN INC,806407102,82790,6257268,OTR,
KATAPULT HOLDINGS INC,485859110,35600,128,OTR,
KATAPULT HOLDINGS INC,485859110,226627,816,SOLE,
KRANESHARES TRUST,500767306,109140,3716217,SOLE,
KRANESHARES TRUST,500767306,22370,761699,OTR,
KYNDRYL HLDGS INC,50155Q100,678114,18010708,OTR,
KYNDRYL HLDGS INC,50155Q100,3138239,83351628,SOLE,
LIBERTY GLOBAL LTD,G61188101,883760,9845086,OTR,
LIBERTY GLOBAL LTD,G61188101,4120672,45904286,SOLE,
NUVATION BIO INC,67080N119,100000,33000,OTR,
NUVATION BIO INC,67080N101,34995,313555,OTR,
PELOTON INTERACTIVE INC,70614W100,35710,219974,OTR,
PELOTON INTERACTIVE INC,70614W100,210750,1298220,SOLE,
PENN ENTERTAINMENT INC,707569109,4837819,71357830,SOLE,
PENN ENTERTAINMENT INC,707569109,1025944,15132674,OTR,
PENN ENTERTAINMENT INC,707569109,180677,2664986,OTR,
PG&E CORP,69331C108,1403250,22550228,OTR,
PG&E CORP,69331C108,6380853,102540308,SOLE,
ROIVANT SCIENCES LTD,G76279101,170930,3709181,OTR,
ROIVANT SCIENCES LTD,G76279101,1561369,33881707,SOLE,
ROIVANT SCIENCES LTD,G76279101,337010,7313117,OTR,
SLIDE INS HLDGS INC,831349105,951510,18535415,SOLE,
SLIDE INS HLDGS INC,831349105,198370,3864248,OTR,
SOTERA HEALTH CO,83601L102,379430,6693145,SOLE,
SOTERA HEALTH CO,83601L102,81840,1443658,OTR,
SPDR GOLD TR,78463V107,4950,1961735,OTR,
SPDR GOLD TR,78463V107,165611,65633295,SOLE,
SPECTRUM BRANDS HLDGS INC NE,84790A105,549620,32471550,SOLE,
SPECTRUM BRANDS HLDGS INC NE,84790A105,114270,6751072,OTR,
TD SYNNEX CORPORATION,87162W100,10100,1517323,OTR,
TD SYNNEX CORPORATION,87162W100,46390,6969170,SOLE,
TEVA PHARMACEUTICAL INDS LTD,881624209,2509167,78311102,SOLE,
TEVA PHARMACEUTICAL INDS LTD,881624209,549567,17151986,OTR,
THE CIGNA GROUP,125523100,18650,5133040,OTR,
THE CIGNA GROUP,125523100,75100,20669773,SOLE,
UNITED PARKS & RESORTS INC,81282V100,471050,17099115,SOLE,
UNITED PARKS & RESORTS INC,81282V100,103570,3759591,OTR,
VANECK ETF TRUST,92189F106,53700,4605849,SOLE,
VANECK ETF TRUST,92189F106,11260,965770,OTR,
VICTORIAS SECRET AND CO,926400102,1437529,77870946,SOLE,
VICTORIAS SECRET AND CO,926400102,300340,16269418,OTR,
WARNER BROS DISCOVERY INC,934423104,1261720,36362770,SOLE,
WARNER BROS DISCOVERY INC,934423104,271360,7820595,OTR,
WEATHERFORD INTL PLC,G48833118,129710,10151105,OTR,
WEATHERFORD INTL PLC,G48833118,613910,48044597,SOLE,
