Company,CUSIP,Shares,Value,Discretion
BRC INC,05601U105,13535560,28289320,OTR
CHART INDS INC,16115Q308,368996,53268263,OTR
EVOLENT HEALTH INC,30050B101,5179468,49049562,OTR
GXO LOGISTICS INCORPORATED,36262G101,912000,35640960,OTR
NCR ATLEOS CORPORATION,63001N106,774261,20425005,OTR
NCR VOYIX CORPORATION,62886E108,431679,4208870,OTR
PORTILLOS INC,73642K106,5479771,65154477,OTR
V F CORP,918204108,5484368,85117391,OTR
YETI HLDGS INC,98585X104,1543518,51090446,OTR
