Company,CUSIP,Shares,Value,Discretion,PutCall
ALPHABET INC,02079K107,1465588,245032,SOLE,
CLARIVATE PLC,G21810109,38929635,276400,SOLE,
CRH PLC,G25508105,2636602,244518,SOLE,
DOLLAR GEN CORP NEW,256677105,2303800,194832,SOLE,
EAGLE MATLS INC,26969P108,500273,143904,SOLE,
FIDELITY NATL INFORMATION SV,31620M106,971460,81360,SOLE,
FORTREA HLDGS INC,34965K107,2293167,45863,SOLE,
GDS HLDGS LTD,36165L108,4249952,86699,SOLE,
HERBALIFE LTD,G4412G101,5124526,36845,SOLE,
HERBALIFE LTD,42703MAF0,17129000,12557,SOLE,
JACOBS SOLUTIONS INC,46982L108,350681,45904,SOLE,
LIBERTY BROADBAND CORP,530307107,7560,581,SOLE,
LIBERTY BROADBAND CORP,530307305,170610,13186,SOLE,
LIBERTY GLOBAL LTD,G61188101,7194276,151871,SOLE,
LIBERTY GLOBAL LTD,G61188127,42311011,914341,SOLE,
RESTAURANT BRANDS INTL INC,76131D103,28294,2041,SOLE,
SOLVENTUM CORP,83444M101,1820000,126890,SOLE,
TAMBORAN RES CORP,87507T101,570833,11599,SOLE,
VIASAT INC,92552V100,12222590,145938,SOLE,
WESCO INTL INC,95082P105,1258000,211319,SOLE,
WILLIS TOWERS WATSON PLC LTD,G96629103,1781206,524619,SOLE,
