Company,CUSIP,Shares,Value,Discretion,PutCall
ALPHABET INC-CL A,02079K305,43391,12477516,SOLE,
AMAZON.COM INC,023135106,7567946,1576176113,SOLE,
HILTON WORLDWIDE,43300A203,15341,4664891,SOLE,
MASTERCARD INC-CLASS A,57636Q104,522836,261240236,SOLE,
MICROSOFT CORP,594918104,1867537,691306171,SOLE,
MOODYS CORP,615369105,862036,376063205,SOLE,
TRANSDIGM GROUP INC,893641100,909168,1053689345,SOLE,
VISA INC-CLASS A SHRS,92826C839,498677,150720137,SOLE,
