Company,CUSIP,Shares,Value,Discretion,PutCall
APPLE INC,037833100,79181,20161858,SOLE,
MICROSOFT CORP,594918104,49000,25379550,SOLE,
TESLA INC,88160R101,65000,28906800,SOLE,
