Company,CUSIP,Shares,Value,Discretion
ALPHABET INC,02079K107,118161,20960580,SOLE
GILDAN ACTIVEWEAR INC,375916103,681689,33566366,SOLE
GUIDEWIRE SOFTWARE INC,40171V100,65683,15465062,SOLE
INTERACTIVE BROKERS GROUP IN,45841N107,1030740,57113303,SOLE
LENNAR CORP,526057104,118000,13051980,SOLE
NATURAL RESOURCE PARTNERS L,63900P608,153930,14701854,SOLE
STAR GROUP L P,85512C105,1099239,12861096,SOLE
TRANSDIGM GROUP INC,893641100,21293,32378988,SOLE
