Company,CUSIP,Shares,Value,Discretion
ALPHABET INC,02079K107,807314,153745,SOLE
AMAZON.COM INC,023135106,529991,116275,SOLE
CHARTER COMMUNICATIONS INC N,16119P108,160480,55008,SOLE
LAM RESEARCH CORP,512807306,511765,36965,SOLE
MICROSOFT CORP,594918104,278458,117370,SOLE
MOODYS CORP,615369105,104587,49508,SOLE
TRANSDIGM GROUP INC,893641100,79754,101071,SOLE
VISA INC,92826C839,358393,113266,SOLE
CANADIAN PACIFIC KANSAS CITY,13646K108,404369,29264,SOLE
