Company,CUSIP,Shares,Value,Discretion,PutCall
ALPHABET INC,02079K107,3044000,579699360,SOLE,
ALPHABET INC,02079K305,2543300,481446690,SOLE,
APPLE INC,037833100,317700,79558434,SOLE,
BK OF AMERICA CORP,060505104,18081133,794665795,SOLE,
BERKSHIRE HATHAWAY INC DEL,084670702,897749,406931667,SOLE,
EAST WEST BANCORP INC,27579R104,2776351,265863372,SOLE,
OCCIDENTAL PETE CORP,674599105,1466500,72459765,SOLE,
SABLE OFFSHORE CORP,78574H104,1343000,30754700,SOLE,
