Company,CUSIP,Shares,Value,Discretion,PutCall
FABRINET,G3323L100,15249,3011853,SOLE,
FIRSTSERVICE CORP NEW,33767E202,29648,4920011,SOLE,
FLOOR & DECOR HLDGS INC,339750101,8924,718114,SOLE,
GARTNER INC,366651107,835522,350701922,SOLE,
GENERAC HLDGS INC,368736104,33409,4231293,SOLE,
GLOBAL X FDS,37954Y889,53317,3601030,SOLE,
GLOBANT S A,L44385109,774418,91164439,SOLE,
GOOSEHEAD INS INC,38267D109,61317,7239086,SOLE,
HAMILTON LANE INC,407497106,52320,7778389,SOLE,
HDFC BANK LTD,40415F101,651063,43256617,SOLE,
HOULIHAN LOKEY INC,441593100,32295,5215639,SOLE,
ICON PLC,G4705A100,635052,111127679,SOLE,
INSIGHT ENTERPRISES INC,45765U103,42133,6319586,SOLE,
INSTALLED BLDG PRODS INC,45780R101,15650,2683282,SOLE,
ISHARES TR,464287614,385522,139208065,SOLE,
ISHARES TR,464288240,58768,3258691,SOLE,
ISHARES TR,46436E718,23299,2345510,SOLE,
ISHARES TR,464287655,10362,2067095,SOLE,
ISHARES TR,464287648,1528,390530,SOLE,
ISHARES TR,464287572,2474,305553,SOLE,
ISHARES TR,464288257,384795,44786332,SOLE,
KAROOOOO LTD,Y4600W108,6899,293483,SOLE,
KINSALE CAP GROUP INC,49714P108,4262,2074358,SOLE,
LAS VEGAS SANDS CORP,517834107,139619,5393482,SOLE,
LGI HOMES INC,50187T106,14523,965349,SOLE,
MANHATTAN ASSOCIATES INC,562750109,2226,385187,SOLE,
MARKETAXESS HLDGS INC,57060D108,4046,875352,SOLE,
MASTERCARD INCORPORATED,57636Q104,3211209,1760127802,SOLE,
MEDPACE HLDGS INC,58506Q109,24466,7454599,SOLE,
MEDTRONIC PLC,G5960L103,629483,56565299,SOLE,
MERCADOLIBRE INC,58733R102,68534,133700430,SOLE,
MICROSOFT CORP,594918104,5941106,2230231954,SOLE,
MONDAY COM LTD,M7S64H106,71261,17327930,SOLE,
MORNINGSTAR INC,617700109,3534,1059741,SOLE,
MSCI INC,55354G100,1868138,1056431788,SOLE,
NETEASE INC,64110W102,4321,444717,SOLE,
NETFLIX INC,64110L106,888072,828154067,SOLE,
NIKE INC,654106103,6209,394152,SOLE,
NOVO-NORDISK A S,670100205,1001906,69572355,SOLE,
NU HLDGS LTD,G6683N103,2969781,30410559,SOLE,
OLLIES BARGAIN OUTLET HLDGS,681116109,8998,1047007,SOLE,
ON HLDG AG,H5919C104,238933,10493939,SOLE,
ORACLE CORP,68389X105,12609101,1762878461,SOLE,
PAYCOM SOFTWARE INC,70432V102,3097854,676819145,SOLE,
PAYLOCITY HLDG CORP,70438V106,31338,5870931,SOLE,
PAYPAL HLDGS INC,70450Y103,4943,322549,SOLE,
PDD HOLDINGS INC,722304102,66193,7833942,SOLE,
POOL CORP,73278L105,5617,1788172,SOLE,
PROGYNY INC,74340E103,261506,5842046,SOLE,
PURE STORAGE INC,74624M102,9597,424859,SOLE,
QUALYS INC,74758T303,16742,2108341,SOLE,
RAMBUS INC DEL,750917106,109117,5649518,SOLE,
REPLIGEN CORP,759916109,30902,3931912,SOLE,
REVOLVE GROUP INC,76156B107,160282,3444456,SOLE,
SAIA INC,78709Y105,2464,860996,SOLE,
SALESFORCE INC,79466L302,8257,2215928,SOLE,
SAP SE,803054204,542699,145682191,SOLE,
SERVICENOW INC,81762P102,949728,756116174,SOLE,
SHOPIFY INC,82509L107,15270075,1457986765,SOLE,
SITEONE LANDSCAPE SUPPLY INC,82982L103,21338,2591297,SOLE,
SKILLSOFT CORP,83066P309,57172,1099989,DFND,
SPDR S&P 500 ETF TR,78462F103,1448,809812,SOLE,
SPDR SER TR,78468R663,5242,480849,SOLE,
SPOTIFY TECHNOLOGY S A,L8681T102,38749,21313221,SOLE,
STARBUCKS CORP,855244109,5133440,503539113,SOLE,
TENCENT MUSIC ENTMT GROUP,88034P109,1978769,28514064,SOLE,
TETRA TECH INC NEW,88162G103,14061,411284,SOLE,
THERMO FISHER SCIENTIFIC INC,883556102,2322482,1155666992,SOLE,
TOPBUILD CORP,89055F103,4931,1503708,SOLE,
TREX CO INC,89531P105,78742,4574935,SOLE,
UNITEDHEALTH GROUP INC,91324P102,1037575,543430017,SOLE,
VANGUARD INDEX FDS,922908736,14589,5409833,SOLE,
VANGUARD INTL EQUITY INDEX F,922042742,10959,1270658,SOLE,
VISA INC,92826C839,6023710,2111069470,SOLE,
WARBY PARKER INC,93403J106,147071,2681103,SOLE,
WILLIS TOWERS WATSON PLC LTD,G96629103,366539,123871729,SOLE,
WILLSCOT HLDGS CORP,971378104,116917,3250282,SOLE,
WINGSTOP INC,974155103,1476,332956,SOLE,
WORKDAY INC,98138H101,3944506,921160370,SOLE,
YUM CHINA HLDGS INC,98850P109,86045,4479503,SOLE,
ZOETIS INC,98978V103,8796847,1448400867,SOLE,
