Company,CUSIP,Shares,Value,Discretion,PutCall
LIVE NATION ENTERTAINMENT INC,538034109,469127,51364745,SOLE,
MAKEMYTRIP LTD,V5633W109,83313,7743943,SOLE,
META PLATFORMS INC,30303M102,104936,60069413,SOLE,
MICROSOFT CORP,594918104,940,404482,SOLE,
NATIONAL GRID PLC,636274409,74164,5166984,SOLE,
NATWEST GROUP PLC,639057207,1125064,10530602,SOLE,
NOVARTIS AG,66987V109,7382,849075,SOLE,
NVIDIA CORP,67066G104,4233,514056,SOLE,
OPPFI INC,68386H103,14180,67071,SOLE,
ORACLE CORP,68389X105,397356,67709501,SOLE,
PDD HOLDINGS INC,722304102,768777,103638827,SOLE,
PETROLEO BRASILEIRO SA,71654V101,139761,1843448,SOLE,
PFIZER INC,717081103,2211310,63995300,SOLE,
PG&E CORP,69331C108,3812446,75372044,SOLE,
PRUDENTIAL PLC,74435K204,2136769,39615699,SOLE,
QIFU TECHNOLOGY INC,88557W101,1373338,40939206,SOLE,
QUEST DIAGNOSTICS INC,74834L100,342060,53104835,SOLE,
RELX PLC,759530108,424410,20142508,SOLE,
RYANAIR HOLDINGS PLC,783513203,10645,480933,SOLE,
SANOFI SA,80105N105,497482,28669890,SOLE,
SAP SE,803054204,179048,41019854,SOLE,
SEAGATE TECHNOLOGY HOLDINGS PLC,G7997R103,330110,36156932,SOLE,
SHELL PLC,780259305,335634,22135084,SOLE,
SHINHAN FINANCIAL GROUP CO LTD,824596100,304873,12917473,SOLE,
SMURFIT WESTROCK PLC,G8267P108,4197579,207444346,SOLE,
SUMITOMO MITSUI FINANCIAL GROUP INC,86562M209,16119,203581,SOLE,
TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD,874039100,528851,91845553,SOLE,
TAKEDA PHARMACEUTICAL CO LTD,874060205,1281192,18218553,SOLE,
TD SYNNEX CORP,87162W100,633477,76067872,SOLE,
TORM PLC,G89479102,11720,399352,SOLE,
TOWER SEMICONDUCTOR LTD,M87915274,57206,2532954,SOLE,
TRANSALTA CORP,89346D107,223983,2324469,SOLE,
TRIP.COM GROUP LTD,89677Q107,3973,236115,SOLE,
UNILEVER PLC,904767704,3743,243129,SOLE,
VANGUARD FTSE ALL WORLD EX-US SMALL-CAP ETF,922042718,73567,9266499,SOLE,
VANGUARD FTSE ALL-WORLD EX-US ETF,922042775,9952,626976,SOLE,
VANGUARD FTSE DEVELOPED MARKETS ETF,921943858,485531,25640884,SOLE,
VANGUARD FTSE EMERGING MARKETS ETF,922042858,20965,1003175,SOLE,
VIPSHOP HOLDINGS LTD,92763W103,1896196,29827163,SOLE,
VISTA ENERGY SAB DE CV,92837L109,84269,3723004,SOLE,
WALT DISNEY CO/THE,254687106,1107223,106503718,SOLE,
WEIBO CORP,948596101,1967181,19829184,SOLE,
WIPRO LTD,97651M109,244403,1583731,SOLE,
XTRACKERS HARVEST CSI 300 CHINA A-SHARES ETF,233051879,584659,16715401,SOLE,
ZIM INTEGRATED SHIPPING SERVICES LTD,M9T951109,96425,2474266,SOLE,
ZIMMER BIOMET HOLDINGS INC,98956P102,794288,85743364,SOLE,
