Company,CUSIP,Shares,Value,Discretion,PutCall
AUTOMATIC DATA PROCESSING IN,053015103,109348,24488503,SOLE,
AUTOMATIC DATA PROCESSING IN,053015103,5064581,1134212915,SOLE,
AVEANNA HEALTHCARE HLDGS INC,05356F105,764667,6553196,SOLE,
AVIAT NETWORKS INC,05366Y201,360456,8002123,SOLE,
AVIDBANK HLDGS INC,05368J103,284040,9381841,SOLE,
AXCELIS TECHNOLOGIES INC,054540208,71925,13626191,SOLE,
AXIS CAP HLDGS LTD,G0692U109,151949,16325401,SOLE,
AXOGEN INC,05463X106,122,5635,SOLE,
AXOGEN INC,05463X106,340955,15748711,SOLE,
AXOS FINANCIAL INC,05465C100,40,3896,SOLE,
AXOS FINANCIAL INC,05465C100,213272,20770560,SOLE,
B2GOLD CORP,11777Q209,9702684,36359299,SOLE,
BAKER HUGHES COMPANY,05722G100,22000,1221000,SOLE,
BANK OF AMER CORP,060505682,29641,37184635,SOLE,
BANK OF NY MELLON CORP,064058100,194720,28158475,SOLE,
BANK OF NY MELLON CORP,064058100,9072195,1311930119,SOLE,
BARRICK MNG CORP,06849F108,648923,23834950,SOLE,
BARRICK MNG CORP,06849F108,19269375,707764144,SOLE,
BECTON DICKINSON & CO,075887109,275252,41653917,SOLE,
BECTON DICKINSON & CO,075887109,13540083,2049020760,SOLE,
BELDEN INC,077454106,71,8514,SOLE,
BELDEN INC,077454106,145338,17427480,SOLE,
BENCHMARK ELECTRS INC,08160H101,85,8387,SOLE,
BENCHMARK ELECTRS INC,08160H101,350879,34621231,SOLE,
BERKSHIRE HATHAWAY INC DEL,084670108,565,423100250,SOLE,
BERKSHIRE HATHAWAY INC DEL,084670702,22987,11502580,SOLE,
BERKSHIRE HATHAWAY INC DEL,084670702,44639,22336909,SOLE,
BIO RAD LABS INC,090572207,50115,14714221,SOLE,
BIO RAD LABS INC,090572207,2556104,750497695,SOLE,
BLACK HILLS CORP,092113109,55,4092,SOLE,
BLACK HILLS CORP,092113109,177935,13238364,SOLE,
BLACK STONE MINERALS L P,09225M101,29285,409111,SOLE,
BOISE CASCADE CO DEL,09739D100,55,4270,SOLE,
BOISE CASCADE CO DEL,09739D100,193153,14994467,SOLE,
BOOKING HOLDINGS INC,09857L108,100040,17831199,SOLE,
BOOKING HOLDINGS INC,09857L108,4816454,858484761,SOLE,
BRAZE INC,10576N102,609814,13226866,SOLE,
BRC GROUP HOLDINGS INC,05580M108,680961,5474926,SOLE,
BRITISH AMERN TOB PLC,110448107,1695369,104705994,SOLE,
BRITISH AMERN TOB PLC,110448107,23483,1450310,SOLE,
BROOKDALE SR LIVING INC,112463104,461,7417,SOLE,
BROOKDALE SR LIVING INC,112463104,2299886,37005166,SOLE,
BROWN & BROWN INC,115236101,231466,14848561,SOLE,
BROWN & BROWN INC,115236101,11496048,737471479,SOLE,
BUILDERS FIRSTSOURCE INC,12008R107,50,4474,SOLE,
BUILDERS FIRSTSOURCE INC,12008R107,117,10469,SOLE,
BXP INC,101121101,207586,13765040,SOLE,
BXP INC,101121101,9259661,614008121,SOLE,
C H ROBINSON WORLDWIDE IN,12541W209,81246,15301904,SOLE,
C H ROBINSON WORLDWIDE IN,12541W209,3561207,670717726,SOLE,
CABOT CORP,127055101,208450,18931429,SOLE,
CADRE HLDGS INC,12763L105,306458,8737118,SOLE,
CAE INC,124765108,919313,22994610,SOLE,
CAL MAINE FOODS INC,128030202,67000,5397520,SOLE,
CANADIAN NATL RY CO,136375102,2343,279327,SOLE,
CANADIAN PACIFIC KANSAS CITY,13646K108,58,5026,SOLE,
CANADIAN PACIFIC KANSAS CITY,13646K108,3458,299511,SOLE,
CARDINAL HEALTH INC,14149Y108,5900,1401604,SOLE,
CAREDX INC,14167L103,276,7866,SOLE,
CAREDX INC,14167L103,598221,17049299,SOLE,
CARLISLE COS INC,142339100,8,2902,SOLE,
CARLISLE COS INC,142339100,1234532,447826483,SOLE,
CASEYS GEN STORES INC,147528103,1200,953748,SOLE,
CECO ENVIRONMENTAL CORP,125141101,75,6806,SOLE,
CECO ENVIRONMENTAL CORP,125141101,274247,24885173,SOLE,
CELSIUS HLDGS INC,15118V207,72,2108,SOLE,
CELSIUS HLDGS INC,15118V207,45281,1325828,SOLE,
CENTRAL GARDEN & PET CO,153527205,289938,11240896,SOLE,
CENTURY ALUM CO,156431108,104,4785,SOLE,
CENTURY ALUM CO,156431108,362256,16667399,SOLE,
CERTARA INC,15687V109,365,2391,SOLE,
CERTARA INC,15687V109,519533,3402941,SOLE,
CEVA INC,157210105,209117,9861958,SOLE,
CHAMPION HOMES INC,830830105,79,6961,SOLE,
CHAMPION HOMES INC,830830105,135500,11940260,SOLE,
CHARTER COMMUNICATIONS INC,16119P108,67952,9663428,SOLE,
CHARTER COMMUNICATIONS INC,16119P108,3509395,499071063,SOLE,
CHARTER COMMUNICATIONS INC,16119P108,10000,1422100,SOLE,
CHEESECAKE FACTORY INC,163072101,133591,10625828,SOLE,
CHEFS WHSE INC,163086101,59,5670,SOLE,
CHEFS WHSE INC,163086101,181460,17438306,SOLE,
CIENA CORP,171779309,2000,981120,SOLE,
CITIZENS INC,174740100,584050,3352447,SOLE,
CLEAN HARBORS INC,184496107,16,4780,SOLE,
CLEAN HARBORS INC,184496107,3858,1152578,SOLE,
COCA-COLA FEMSA SAB DE CV,191241108,392739,41728519,SOLE,
COEUR MNG INC,192108504,454119,7411222,SOLE,
COHEN & STEERS INC,19247A100,61,4645,SOLE,
COHEN & STEERS INC,19247A100,211,16066,SOLE,
COHERENT CORP,19247G107,15,5917,SOLE,
COHERENT CORP,19247G107,3154,1244158,SOLE,
COHU INC,192576106,128,9460,SOLE,
COHU INC,192576106,548405,40532614,SOLE,
COLGATE PALMOLIVE CO,194162103,161275,14785674,SOLE,
COLGATE PALMOLIVE CO,194162103,8044424,737512792,SOLE,
COLLIERS INTL GROUP INC,194693107,31,2907,SOLE,
COLLIERS INTL GROUP INC,194693107,3113,291968,SOLE,
COLUMBIA BKG SYS INC,197236102,384600,12326430,SOLE,
COLUMBUS MCKINNON CORP N Y,199333105,412036,6234105,SOLE,
COMCAST CORP NEW,20030N101,636642,15629554,SOLE,
COMCAST CORP NEW,20030N101,37536343,921517221,SOLE,
COMMERCIAL METALS CO,201723103,67,4204,SOLE,
COMMERCIAL METALS CO,201723103,350299,21981262,SOLE,
COMPANIA CERVECERIAS UNIDAS,204429104,1472881,16496268,SOLE,
COMPANIA CERVECERIAS UNIDAS,204429104,14646651,164042491,SOLE,
CONCENTRA GROUP HOLDINGS PAR,20603L102,200,5950,SOLE,
CONCENTRA GROUP HOLDINGS PAR,20603L102,647859,19273805,SOLE,
CONCRETE PUMPING HLDGS INC,206704108,736501,8874837,SOLE,
COURSERA INC,22266M104,1058000,5967120,SOLE,
COVENANT LOGISTICS GROUP INC,22284P105,358932,15857616,SOLE,
CRH PLC,G25508105,2894,309658,SOLE,
CROSS CTRY HEALTHCARE INC,227483104,747281,9871582,SOLE,
CRYOPORT INC,229050307,1271424,19961357,SOLE,
CULLEN FROST BANKERS INC,229899109,2777658,429203714,SOLE,
CUMMINS INC,231021106,14070,10034822,SOLE,
CUMMINS INC,231021106,522798,372864762,SOLE,
CURTISS WRIGHT CORP,231561101,1151,872182,SOLE,
CUSTOM TRUCK ONE SOURCE INC,23204X103,469,5539,SOLE,
CUSTOM TRUCK ONE SOURCE INC,23204X103,861284,10171764,SOLE,
DEERE & CO,244199105,536879,340558456,SOLE,
DELTA AIR LINES INC,247361702,46,4308,SOLE,
DELTA AIR LINES INC,247361702,15166,1420448,SOLE,
DENTSPLY SIRONA INC,24906P109,851347,9032792,SOLE,
DIAGEO PLC,25243Q205,546919,43961310,SOLE,
DIAGEO PLC,25243Q205,7236,581630,SOLE,
DIANA SHIPPING INC,Y2066G104,2363277,4962882,SOLE,
DIGI INTL INC,253798102,203259,15234262,SOLE,
DIME COML BANCSHARES INC,25432X102,116,4715,SOLE,
DIME COML BANCSHARES INC,25432X102,331544,13477264,SOLE,
DINE BRANDS GLOBAL INC,254423106,176,6318,SOLE,
DINE BRANDS GLOBAL INC,254423106,296147,10631677,SOLE,
DISNEY WALT CO,254687106,143297,13792321,SOLE,
DISNEY WALT CO,254687106,5231996,503579615,SOLE,
DNOW INC,67011P100,372,4825,SOLE,
DNOW INC,67011P100,599534,7775956,SOLE,
DOLLAR GEN CORP,256677105,93661,10781285,SOLE,
DOLLAR GEN CORP,256677105,4406340,507213797,SOLE,
DONALDSON INC,257651109,3200,287264,SOLE,
DORIAN LPG LTD,Y2106R110,559425,19456802,SOLE,
DORMAN PRODS INC,258278100,158642,21646701,SOLE,
DOUBLEVERIFY HLDGS INC,25862V105,1160000,12574400,SOLE,
DOUGLAS ELLIMAN INC,25961D105,1641071,2904696,SOLE,
DOUGLAS EMMETT INC,25960P109,13958328,164708270,SOLE,
DOW HLDGS INC,260557103,40000,1094400,SOLE,
DPC HOLDINGS PLC,G2R11M108,24433,1198683,SOLE,
DUCOMMUN INC DEL,264147109,176376,32666599,SOLE,
DYCOM INDS INC,267475101,10,5056,SOLE,
DYCOM INDS INC,267475101,28027,14170171,SOLE,
EASTGROUP PPTYS INC,277276101,1102,223188,SOLE,
EASTMAN KODAK CO,277461406,286000,2645500,SOLE,
EL POLLO LOCO HLDGS INC,268603107,995799,16888751,SOLE,
ELEMENT SOLUTIONS INC,28618M106,366600,17505150,SOLE,
ELEVANCE HEALTH INC FORMERLY,036752103,84615,32723306,SOLE,
ELEVANCE HEALTH INC FORMERLY,036752103,4103581,1586977880,SOLE,
ENPRO INC,29355X107,17,6408,SOLE,
ENPRO INC,29355X107,90113,33966293,SOLE,
ENSIGN GROUP INC,29358P101,22,3527,SOLE,
ENSIGN GROUP INC,29358P101,64578,10351853,SOLE,
ENTEGRIS INC,29362U104,33,5935,SOLE,
ENTEGRIS INC,29362U104,9516,1711548,SOLE,
ENTERPRISE PRODS PARTNERS L,293792107,1958036,71977403,SOLE,
ENVISTA HOLDINGS CORPORATION,29415F104,372500,9815375,SOLE,
EQUINIX INC,29444U700,544,567060,SOLE,
EQUITY RESIDENTIAL,29476L107,188348,12794491,SOLE,
EQUITY RESIDENTIAL,29476L107,9340760,634517827,SOLE,
ESAB CORPORATION,29605J106,51418,5071357,SOLE,
ETHAN ALLEN INTERIORS INC,297602104,115231,2574261,SOLE,
EVERCORE INC,29977A105,15,5122,SOLE,
EVERCORE INC,29977A105,3945,1346981,SOLE,
EVERQUOTE INC,30041R108,229757,5465919,SOLE,
EXAGEN INC,30068X103,306965,1427387,SOLE,
EXELIXIS INC,30161Q104,10000,544100,SOLE,
EXPEDITORS INTL WASH INC,302130109,53829,8773047,SOLE,
EXPEDITORS INTL WASH INC,302130109,1967159,320607574,SOLE,
EXTRA SPACE STORAGE INC,30225T102,82461,11981599,SOLE,
EXTRA SPACE STORAGE INC,30225T102,3794536,551346081,SOLE,
EXTREME NETWORKS INC,30226D106,276,8934,SOLE,
EXTREME NETWORKS INC,30226D106,582640,18860057,SOLE,
FABRINET,G3323L100,13,7307,SOLE,
FABRINET,G3323L100,20563,11558051,SOLE,
FERGUSON ENTERPRISES INC,31488V107,659054,156413286,SOLE,
FIDELITY NATL FINL INC,31620R303,150775,7110564,SOLE,
FIDELITY NATL FINL INC,31620R303,8826227,416244865,SOLE,
FIRST EAGLE ETF TR,32012B104,30000,1014465,SOLE,
FIRST EAGLE ETF TR,32012B203,30001,1152014,SOLE,
FISERV INC,337738108,155975,7650561,SOLE,
FISERV INC,337738108,10701798,524923192,SOLE,
FLEX LTD,Y2573F102,60,9724,SOLE,
FLEX LTD,Y2573F102,16508,2675452,SOLE,
FLEXSTEEL INDS INC,339382103,20000,1489600,SOLE,
FLOTEK INDUSTRIES INC,343389409,293242,6897052,SOLE,
FLOWCO HLDGS INC,342909108,778565,16614577,SOLE,
FLOWSERVE CORP,34354P105,67,4969,SOLE,
FLOWSERVE CORP,34354P105,177342,13151683,SOLE,
FLYWIRE CORPORATION,302492103,1153637,20269402,SOLE,
FOMENTO ECONOMICO MEXICANO S,344419106,569092,72786854,SOLE,
FOMENTO ECONOMICO MEXICANO S,344419106,12439184,1590971634,SOLE,
FORBRIGHT INC,34520K105,240000,4389600,SOLE,
FORMFACTOR INC,346375108,37,5917,SOLE,
FORMFACTOR INC,346375108,106100,16968573,SOLE,
FOSSIL GROUP INC,34988V106,340000,1407600,SOLE,
FRANCO NEV CORP,351858105,159062,33154796,SOLE,
FRANCO NEV CORP,351858105,5114255,1066064016,SOLE,
FRONTVIEW REIT INC,35922N100,650826,13166210,SOLE,
FTAI AVIATION LTD,G3730V105,19,5140,SOLE,
FTAI AVIATION LTD,G3730V105,4667,1262564,SOLE,
FTAI INFRASTRUCTURE INC,35953C106,998,4631,SOLE,
FTAI INFRASTRUCTURE INC,35953C106,2746564,12744057,SOLE,
FULLER H B CO,359694106,93,5421,SOLE,
FULLER H B CO,359694106,339250,19774883,SOLE,
GATES INDL CORP PLC,G39108108,536800,15014296,SOLE,
GE HEALTHCARE TECHNOLOGIES I,36266G107,55,3521,SOLE,
GE HEALTHCARE TECHNOLOGIES I,36266G107,191,12226,SOLE,
GENERAC HLDGS INC,368736104,20,5856,SOLE,
GENERAC HLDGS INC,368736104,4870,1425985,SOLE,
GENERAL DYNAMICS CORP,369550108,97,34361,SOLE,
GOLAR LNG LTD,G9456A100,360322,17958448,SOLE,
GOLD FIELDS LTD,38059T106,3535804,118767656,SOLE,
GRAHAM CORP,384556106,194113,24029248,SOLE,
GRIFFON CORP,398433102,170157,16595412,SOLE,
GROCERY OUTLET HLDG CORP,39874R101,986006,9840340,SOLE,
HALEON PLC,405552100,4164962,38859099,SOLE,
HALEON PLC,405552100,59894,558811,SOLE,
HARMONIC INC,413160102,257,4197,SOLE,
HARMONIC INC,413160102,1445876,23611155,SOLE,
HCA HEALTHCARE INC,40412C101,63721,24844255,SOLE,
HCA HEALTHCARE INC,40412C101,3231844,1260063657,SOLE,
HEALTHCARE SVCS GROUP INC,421906108,548035,13459740,SOLE,
HEALTHSTREAM INC,42222N103,591898,16129221,SOLE,
HECLA MINING COMPANY,422704106,402000,6202860,SOLE,
HELIX ENERGY SOLUTIONS GRP I,42330P107,483358,4224549,SOLE,
HERC HLDGS INC,42704L104,30,4300,SOLE,
HERC HLDGS INC,42704L104,155289,22259125,SOLE,
HF SINCLAIR CORP,403949100,16691,1162528,SOLE,
HINGE HEALTH INC,433313103,430142,35701786,SOLE,
HOLLEY INC,43538H103,455797,1162282,SOLE,
HOME DEPOT INC,437076102,21,7406,SOLE,
HOME DEPOT INC,437076102,52755,18605633,SOLE,
HOOKER FURNISHINGS CORPORATI,439038100,420067,7489795,SOLE,
HOULIHAN LOKEY INC,441593100,20,2683,SOLE,
HOULIHAN LOKEY INC,441593100,70,9389,SOLE,
HUNT J B TRANS SVCS INC,445658107,4032,1166982,SOLE,
HUNTSMAN CORP,447011107,1094017,11618461,SOLE,
HURCO CO,447324104,30000,686850,SOLE,
I3 VERTICALS INC,46571Y107,723009,15443472,SOLE,
IDACORP INC,451107106,41508,6280160,SOLE,
IMPERIAL OIL LTD,453038408,799519,89562085,SOLE,
IMPERIAL OIL LTD,453038408,12791178,1434923791,SOLE,
INFUSYSTEM HLDGS INC,45685K102,620000,5983000,SOLE,
INNIO NV,N52A8C105,32500,1285375,SOLE,
INSEEGO CORP,45782B302,503849,5204760,SOLE,
INSTALLED BLDG PRODS INC,45780R101,35,8044,SOLE,
INSTALLED BLDG PRODS INC,45780R101,127528,29311036,SOLE,
INSTEEL INDS INC,45774W108,511454,15445911,SOLE,
INTERFACE INC,458665304,125143,4485125,SOLE,
INTERNATIONAL FLAVORS&FRAGRA,459506101,185175,14669563,SOLE,
INTERNATIONAL FLAVORS&FRAGRA,459506101,9224523,730766712,SOLE,
INTEST CORP,461147100,612602,11130978,SOLE,
INTREPID POTASH INC,46121Y201,323551,10606002,SOLE,
IPG PHOTONICS CORP,44980X109,90472,10614231,SOLE,
IPG PHOTONICS CORP,44980X109,3248409,381103344,SOLE,
ISHARES GOLD TR,464285204,2668,201461,SOLE,
ITAU UNIBANCO HLDG S A,465562106,3495736,28560165,SOLE,
ITAU UNIBANCO HLDG S A,465562106,40420,330231,SOLE,
ITRON INC,465741106,124987,10815125,SOLE,
JAMES HARDIE INDS PLC,G4253H101,48176,1261248,SOLE,
JBT MAREL CORPORATION,477839104,84300,12223500,SOLE,
JOHNSON OUTDOORS INC,479167108,160588,7393472,SOLE,
KAISER ALUMINIUM CORPORATION,483007704,29,5673,SOLE,
KAISER ALUMINIUM CORPORATION,483007704,138402,27075583,SOLE,
KINROSS GOLD CORP,496902404,6414993,151522135,SOLE,
KVH INDS INC,482738101,283326,2807761,SOLE,
LANTHEUS HLDGS INC,516544103,8000,887520,SOLE,
LIFESTANCE HEALTH GROUP INC,53228F101,1562966,16739366,SOLE,
LINCOLN EDL SVCS CORP,533535100,615530,30714947,SOLE,
LINCOLN NATL CORP IND,534187109,348750,12328313,SOLE,
LITHIA MTRS INC,536797103,8,2324,SOLE,
LITHIA MTRS INC,536797103,65968,19163044,SOLE,
LITTELFUSE INC,537008104,9,4098,SOLE,
LITTELFUSE INC,537008104,3382,1539926,SOLE,
LLOYDS BANKING GROUP PLC,539439109,6925911,40378063,SOLE,
LLOYDS BANKING GROUP PLC,539439109,75846,442182,SOLE,
LOUISIANA PAC CORP,546347105,152,11956,SOLE,
LOUISIANA PAC CORP,546347105,291651,22941268,SOLE,
LSB INDS INC,502160104,1418900,15338309,SOLE,
LSI INDS INC OHIO,50216C108,340824,9059102,SOLE,
LUXFER HLDGS PLC,G5698W116,157500,2841300,SOLE,
MAGNITE INC,55955D100,670788,12731556,SOLE,
MAGNUM ICE CREAM CO NV,N5505D105,666780,11608648,SOLE,
MAGNUM ICE CREAM CO NV,N5505D105,22354721,389027780,SOLE,
MAMAS CREATIONS INC,56146T103,1379289,24620309,SOLE,
MANITOWOC CO INC,563571405,362,5028,SOLE,
MANITOWOC CO INC,563571405,1059427,14715441,SOLE,
MARAVAI LIFESCIENCES HLDGS I,56600D107,3671287,22908831,SOLE,
MARINEMAX INC,567908108,378452,13858912,SOLE,
MARKETAXESS HLDGS INC,57060D108,18,2043,SOLE,
MARKETAXESS HLDGS INC,57060D108,49559,5624451,SOLE,
MATADOR RES CO,576485205,30000,1493400,SOLE,
MATERION CORP,576690101,119300,35478627,SOLE,
MATIV HOLDINGS INC,808541106,316489,2395822,SOLE,
MATRIX SVC CO,576853105,406,5562,SOLE,
MATRIX SVC CO,576853105,989811,13560411,SOLE,
MAYVILLE ENGR CO INC,578605107,369575,13844280,SOLE,
MEDTRONIC PLC,G5960L103,294403,23031182,SOLE,
MEDTRONIC PLC,G5960L103,13489580,1055289843,SOLE,
META PLATFORMS INC,30303M102,57606,32448692,SOLE,
META PLATFORMS INC,30303M102,3159747,1779853888,SOLE,
MICROSOFT CORP,594918104,19887,7418081,SOLE,
MICROSOFT CORP,594918104,1920328,716320751,SOLE,
MISTRAS GROUP INC,60649T107,553855,9675847,SOLE,
MOELIS & CO,60786M105,110000,7196200,SOLE,
MURPHY OIL CORP,626717102,497400,16195344,SOLE,
NATIONAL CINEMEDIA INC,635309206,343714,1306113,SOLE,
NATIONAL VISION HLDGS INC,63845R107,188,3574,SOLE,
NATIONAL VISION HLDGS INC,63845R107,429430,8163464,SOLE,
NATURAL GAS SVCS GROUP INC,63886Q109,347685,14999131,SOLE,
NATURES SUNSHINE PRODS INC,639027101,98800,2153840,SOLE,
NAVIGATOR HLDGS LTD,Y62132108,1030819,19204158,SOLE,
NETGEAR INC,64111Q104,611245,14272571,SOLE,
NETSCOUT SYS INC,64115T104,248402,10817907,SOLE,
NEWMONT CORP,651639106,565654,52832041,SOLE,
NEWMONT CORP,651639106,11004672,1027836365,SOLE,
NMI HLDGS INC,629209305,288869,11869627,SOLE,
NOBLE CORP PLC,G65431127,233435,8707127,SOLE,
NOBLE CORP PLC,G65431127,13723727,511895017,SOLE,
NOV INC,62955J103,836350,15514300,SOLE,
NOV INC,62955J103,29848341,553686726,SOLE,
NOVAGOLD RESOURCES INC,66987E206,7485429,44688011,SOLE,
NPK INTERNATIONAL INC,651718504,721002,11471142,SOLE,
NUTRIEN LTD,67077M108,410503,25841193,SOLE,
NUTRIEN LTD,67077M108,9560760,601849751,SOLE,
NVENT ELEC PLC,G6700G107,37,6276,SOLE,
NVENT ELEC PLC,G6700G107,10338,1753428,SOLE,
OIL STS INTL INC,678026105,2005677,16065473,SOLE,
OLD DOMINION FREIGHT LINE IN,679580100,21,4549,SOLE,
OLD DOMINION FREIGHT LINE IN,679580100,74,16028,SOLE,
OLD NATL BANCORP IND,680033107,200,5180,SOLE,
OLD NATL BANCORP IND,680033107,986798,25558068,SOLE,
OLD REP INTL CORP,680223104,277779,11366717,SOLE,
OLIN CORP,680665205,194,3845,SOLE,
OLIN CORP,680665205,40000,792800,SOLE,
OMNICOM GROUP INC,681919106,112603,8200870,SOLE,
OMNICOM GROUP INC,681919106,7230606,526605035,SOLE,
ON HLDG AG,H5919C104,380,13460,SOLE,
ONE GAS INC,68235P108,160764,12390081,SOLE,
ONEOK INC NEW,682680103,243730,21189891,SOLE,
ONEOK INC NEW,682680103,11591097,1007729973,SOLE,
ONEWATER MARINE INC,68280L101,757668,8538918,SOLE,
ONTO INNOVATION INC,683344105,19,7191,SOLE,
ONTO INNOVATION INC,683344105,79275,30001624,SOLE,
ORACLE CORP,68389X105,184682,27065171,SOLE,
ORACLE CORP,68389X105,8332196,1221083324,SOLE,
ORASURE TECHNOLOGIES INC,68554V108,1417,6320,SOLE,
ORASURE TECHNOLOGIES INC,68554V108,1061333,4733545,SOLE,
ORLA MNG LTD NEW,68634K106,4767826,46581004,SOLE,
OSI SYSTEMS INC,671044105,16,3499,SOLE,
OSI SYSTEMS INC,671044105,52146,11404330,SOLE,
OTIS WORLDWIDE CORP,68902V107,198483,14211367,SOLE,
OTIS WORLDWIDE CORP,68902V107,7380,528408,SOLE,
OUTDOOR HOLDING CO,00175J107,2143370,4886884,SOLE,
OUTFRONT MEDIA INC,69007J304,428035,14022427,SOLE,
PAN AMERN SILVER CORP,697900108,2417389,108262748,SOLE,
PARK-OHIO HLDGS CORP,700666100,477847,18373217,SOLE,
PARSONS CORP DEL,70202L102,179257,9391274,SOLE,
PENNANT GROUP INC,70805E109,570500,21079975,SOLE,
PEPSICO INC,713448108,19,2573,SOLE,
PEPSICO INC,713448108,48212,6527905,SOLE,
PERELLA WEINBERG PARTNERS,71367G102,329,5251,SOLE,
PERELLA WEINBERG PARTNERS,71367G102,900860,14377726,SOLE,
PERFORMANCE FOOD GROUP CO,71377A103,53,5925,SOLE,
PERFORMANCE FOOD GROUP CO,71377A103,9293,1038864,SOLE,
PERMIAN RESOURCES CORP,71424F105,307,5652,SOLE,
PERMIAN RESOURCES CORP,71424F105,66475,1223805,SOLE,
PHILIP MORRIS INTL INC,718172109,351935,63668574,SOLE,
PHILIP MORRIS INTL INC,718172109,5573533,1008307855,SOLE,
PHOENIX ED PARTNERS INC,718968100,415510,13649504,SOLE,
PLEXUS CORP,729132100,42,12628,SOLE,
PLEXUS CORP,729132100,92035,27672163,SOLE,
PPG INDS INC,693506107,140403,17029481,SOLE,
PPG INDS INC,693506107,6369421,772547073,SOLE,
PROFOUND MED CORP,74319B502,440207,2927377,SOLE,
PROGYNY INC,74340E103,213212,6146902,SOLE,
PROPETRO HLDG CORP,74347M108,775833,11125445,SOLE,
PULTE GROUP INC,745867101,28,3842,SOLE,
PULTE GROUP INC,745867101,4704,645436,SOLE,
QUAKER HOUGHTON,747316107,67,10644,SOLE,
QUAKER HOUGHTON,747316107,162907,25881035,SOLE,
QUANEX BLDG PRODS CORP,747619104,143,2663,SOLE,
QUANEX BLDG PRODS CORP,747619104,474068,8827146,SOLE,
QUANTA SVCS INC,74762E102,1850,1332074,SOLE,
QUANTERIX CORP,74766Q101,2753165,11893673,SOLE,
QUEST DIAGNOSTICS INC,74834L100,23,4875,SOLE,
QUEST DIAGNOSTICS INC,74834L100,7583,1607217,SOLE,
QXO INC,82846H405,216,3732,SOLE,
QXO INC,82846H405,662678,11451076,SOLE,
RADIAN GROUP INC,750236101,229801,8656604,SOLE,
RADIANT LOGISTICS INC,75025X100,552507,5226716,SOLE,
RADNET INC,750491102,195036,12027870,SOLE,
RAMACO RES INC,75134P501,612058,5233096,SOLE,
RANPAK HOLDINGS CORP,75321W103,1068162,7808264,SOLE,
