Company,CUSIP,Shares,Value,Discretion,PutCall
Alibaba Group Holding Ltd,01609W102,195000,22114950,SOLE,
Bank of America Corp,060505104,2000000,94640000,SOLE,
US Bancorp,902973304,119500,5407375,SOLE,
Wells Fargo & Co,949746101,1413000,113209560,SOLE,
