Company,CUSIP,Shares,Value,Discretion,PutCall
BRC INC,05601U105,13535560,17731584,OTR,
EVOLENT HEALTH INC,30050B101,5854468,65921310,OTR,
FRESHPET INC,358039105,619130,42076075,OTR,
GXO LOGISTICS INCORPORATED,36262G101,897000,43683900,OTR,
PORTILLOS INC,73642K106,4831911,56388401,OTR,
V F CORP,918204108,5417368,63654074,OTR,
YETI HLDGS INC,98585X104,2162518,68162567,OTR,
