Company,CUSIP,Shares,Value,Discretion,PutCall
AMAZON COM INC,023135106,495000,117978300,SOLE,
AMERICAN ELEC PWR CO INC,025537101,308617,42221892,SOLE,
CMS ENERGY CORP,125896100,517124,39559986,SOLE,
DTE ENERGY CO,233331107,264450,40294247,SOLE,
FIRSTENERGY CORP,337932107,839319,39901225,SOLE,
VISTA ENERGY S.A.B. DE C.V.,92837L109,1189792,75908730,SOLE,
VISTRA CORP,92840M102,372755,59130126,SOLE,
X-ENERGY INC,98386P102,200000,3672000,SOLE,
