Company,CUSIP,Shares,Value,Discretion,PutCall
ACADIA HEALTHCARE COMPANY IN,00404A109,1342310,33235596,SOLE,
ACADIA HEALTHCARE COMPANY IN,00404A109,300400,7437904,OTR,
BRIGHTHOUSE FINL INC,10922N103,132112,7012505,OTR,
BRIGHTHOUSE FINL INC,10922N103,2243716,119096445,SOLE,
BRIGHTHOUSE FINL INC,10922N103,416272,22095718,OTR,
CAPRI HOLDINGS LIMITED,G1890L107,2190827,43641274,SOLE,
CAPRI HOLDINGS LIMITED,G1890L107,496770,9895658,OTR,
CENTENE CORP DEL,15135B101,1560540,55680067,SOLE,
CNH INDL N V,N20944109,1164120,12630702,OTR,
CNH INDL N V,N20944109,4740340,51432689,SOLE,
CORE NATURAL RESOURCES INC,218937100,425312,35505046,OTR,
CORE NATURAL RESOURCES INC,218937100,1730328,144447781,SOLE,
COYA THERAPEUTICS INC,22407B108,1262669,7197213,SOLE,
COYA THERAPEUTICS INC,22407B108,383771,2187495,OTR,
DHT HOLDINGS INC,Y2065G121,1559800,18639610,OTR,
DHT HOLDINGS INC,Y2065G121,6061134,72430551,SOLE,
FLUOR CORP NEW,343412102,4358860,183377240,SOLE,
FLUOR CORP NEW,343412102,986500,41502055,OTR,
FLUOR CORP NEW,343412102,168320,7081222,OTR,
GAIN THERAPEUTICS INC,36269B105,74000,130980,OTR,
GAIN THERAPEUTICS INC,36269B105,492130,871070,SOLE,
GALAPAGOS NV,36315X101,106683,3695499,OTR,
GALAPAGOS NV,36315X101,376063,13026822,SOLE,
GOPRO INC,38268T103,334870,709924,OTR,
GOPRO INC,38268T103,1358990,2881059,SOLE,
GRAPHIC PACKAGING HLDG CO,388689101,3774240,73861877,SOLE,
GRAPHIC PACKAGING HLDG CO,388689101,931710,18233565,OTR,
GREEN BRICK PARTNERS INC,392709101,824876,60925341,OTR,
GREEN BRICK PARTNERS INC,392709101,8642507,638335567,SOLE,
HP INC,40434L105,65410,1781114,OTR,
HP INC,40434L105,234590,6387886,SOLE,
KATAPULT HOLDINGS INC,485859110,35600,242,OTR,
KATAPULT HOLDINGS INC,485859110,226627,1541,SOLE,
KRANESHARES TRUST,500767306,86370,3628404,SOLE,
KYNDRYL HLDGS INC,50155Q100,802674,24104300,OTR,
KYNDRYL HLDGS INC,50155Q100,3540953,106334819,SOLE,
LIBERTY GLOBAL LTD,G61188101,4120672,47222901,SOLE,
LIBERTY GLOBAL LTD,G61188101,1099830,12604052,OTR,
NEXSTAR MEDIA GROUP INC,65336K103,66320,13114117,SOLE,
NEXSTAR MEDIA GROUP INC,65336K103,7620,1506779,OTR,
NUVATION BIO INC,67080N101,34995,129482,OTR,
NUVATION BIO INC,67080N119,100000,20210,OTR,
PELOTON INTERACTIVE INC,70614W100,35710,321390,OTR,
PELOTON INTERACTIVE INC,70614W100,210750,1896750,SOLE,
PENN ENTERTAINMENT INC,707569109,1352385,26046935,OTR,
PENN ENTERTAINMENT INC,707569109,194150,3739329,OTR,
PENN ENTERTAINMENT INC,707569109,5222905,100593150,SOLE,
PG&E CORP,69331C108,6380853,96223263,SOLE,
ROIVANT SCIENCES LTD,G76279101,170930,2586171,OTR,
ROIVANT SCIENCES LTD,G76279101,379990,5749249,OTR,
ROIVANT SCIENCES LTD,G76279101,1724609,26093334,SOLE,
SEADRILL LTD,G7997W102,336660,10170499,OTR,
SEADRILL LTD,G7997W102,1252168,37827995,SOLE,
SOTERA HEALTH CO,83601L102,23650,372015,OTR,
SOTERA HEALTH CO,83601L102,156930,2468509,SOLE,
SPDR GOLD TR,78463V107,5480,1947976,OTR,
SPDR GOLD TR,78463V107,169621,60295177,SOLE,
TD SYNNEX CORPORATION,87162W100,34830,5703413,SOLE,
TD SYNNEX CORPORATION,87162W100,4200,687750,OTR,
TEVA PHARMACEUTICAL INDS LTD,881624209,772720,15608944,OTR,
TEVA PHARMACEUTICAL INDS LTD,881624209,3006057,60722351,SOLE,
THE CIGNA GROUP,125523100,75100,21647575,SOLE,
THE CIGNA GROUP,125523100,18650,5375863,OTR,
UNITED PARKS & RESORTS INC,81282V100,471050,24353285,SOLE,
VANECK ETF TRUST,92189F106,16580,1266712,OTR,
VANECK ETF TRUST,92189H607,9900,2573109,SOLE,
VANECK ETF TRUST,92189F106,59880,4574832,SOLE,
VANECK ETF TRUST,92189H607,2460,639379,OTR,
VICTORIAS SECRET AND CO,926400102,164910,4475657,OTR,
VICTORIAS SECRET AND CO,926400102,1767552,47971361,SOLE,
WEATHERFORD INTL PLC,G48833118,196100,13419123,OTR,
WEATHERFORD INTL PLC,G48833118,764710,52329105,SOLE,
